Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Bangladesh,Noakhali,Sector_4,22.24097,91.2084,5.0,30.43,0.45,2.93,100.25,199.09,42.85,38.9,84,6.5,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-09 14:13:00,monsoon
Germany,Hanover,Sector_4,52.37082,9.69607,3.0,9.54,20.8,0.89,15.77,231.62,12.54,19.8,100,3.7,Monsoon,419.19,232.6,5000.0,269.7,2025-08-27 17:35:00,monsoon
Russia,Kirov,Sector_3,58.60397,49.71864,1.0,2.27,7.8,0.44,19.07,118.42,2.1,-7.3,100,2.7,Monsoon,1702.31,1762.18,5000.0,5000.0,2025-09-17 17:12:00,monsoon
Pakistan,Dera Ghazi Khan,Sector_4,30.03938,70.64914,5.0,94.72,4.9,1.67,55.56,424.95,195.63,32.7,48,4.6,Monsoon,27.49,5000.0,5000.0,5000.0,2025-09-20 16:15:00,monsoon
Indonesia,Balikpapan,City Center,-1.2398711,116.8593379,1.0,3.08,2.36,0.39,5.96,160.79,4.36,35.0,100,1.8,Monsoon,371.87,5000.0,5000.0,5000.0,2025-09-26 20:18:00,monsoon
India,Lucknow,Sector_4,26.84914,80.88581,5.0,86.08,8.03,2.15,43.5,532.43,105.58,23.3,100,4.4,Monsoon,65.27,5000.0,5000.0,5000.0,2025-07-01 19:37:00,monsoon
Bangladesh,Faridpur,Sector_1,23.57676,89.85018,5.0,60.13,6.11,3.03,61.86,515.63,75.11,29.7,76,4.5,Monsoon,426.38,5000.0,5000.0,5000.0,2025-08-01 13:54:00,monsoon
Brazil,Campo Grande,Sector_2,-20.45017,-54.62499,2.0,6.07,0.29,0.1,36.95,98.91,11.51,41.2,74,3.7,Monsoon,1.34,5000.0,5000.0,5000.0,2025-07-28 17:39:00,monsoon
Indonesia,Manado,City Center,1.505288,124.8860106,1.0,1.95,1.04,0.11,8.67,106.17,2.37,34.9,100,2.1,Monsoon,743.58,5000.0,5000.0,5000.0,2025-08-08 16:37:00,monsoon
Bangladesh,Chandpur,Sector_4,23.23349,90.6146,5.0,31.02,4.96,1.51,50.19,292.28,50.28,28.5,87,5.7,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-17 08:16:00,monsoon
Brazil,Niterói,City Center,-22.8884,-43.1147,1.0,1.99,0.04,0.11,28.58,39.61,9.09,32.8,88,6.6,Monsoon,5.89,248.8,5000.0,1554.94,2025-07-27 14:33:00,monsoon
Nigeria,Minna,Sector_2,9.58491,6.52227,4.0,27.79,0.86,0.28,45.82,171.73,97.2,42.8,46,2.1,Monsoon,1012.96,5000.0,5000.0,5000.0,2025-07-27 08:16:00,monsoon
Bangladesh,Barisal,Sector_2,22.50407,90.34827,5.0,40.42,0.81,3.16,84.51,278.66,54.71,28.7,94,2.6,Monsoon,591.57,5000.0,5000.0,5000.0,2025-08-15 09:32:00,monsoon
Germany,Freiburg,City Center,47.9960901,7.8494005,2.0,10.2,13.87,1.18,8.66,196.14,13.14,20.9,100,2.0,Monsoon,396.25,78.88,406.4,347.03,2025-09-05 10:47:00,monsoon
India,Kanpur,City Center,26.4609135,80.3217588,5.0,70.92,6.4,1.64,42.49,362.95,77.87,27.6,64,2.6,Monsoon,253.19,5000.0,5000.0,5000.0,2025-09-15 11:42:00,monsoon
USA,Fresno,Sector_1,36.77812,-119.80438,2.0,6.95,3.34,0.05,39.39,110.53,11.96,17.9,100,4.6,Monsoon,20.83,5000.0,5000.0,5000.0,2025-09-06 09:45:00,monsoon
Russia,Tver,Sector_1,56.87507,35.81857,2.0,1.78,2.44,0.47,47.26,87.51,2.14,8.0,100,4.2,Monsoon,748.99,1259.35,1928.35,997.42,2025-09-27 15:27:00,monsoon
Germany,Berlin,Sector_2,52.48993,13.40803,3.0,14.28,13.08,0.97,18.32,171.1,14.78,12.1,100,4.9,Monsoon,143.75,441.59,5000.0,266.94,2025-08-25 12:04:00,monsoon
India,Hubli-Dharwad,Sector_3,15.32981,75.1814,3.0,14.95,4.12,1.3,55.38,178.59,19.43,35.7,73,5.2,Monsoon,36.26,5000.0,5000.0,5000.0,2025-08-03 16:19:00,monsoon
Indonesia,Ambon,Sector_3,-3.66879,128.14292,1.0,1.08,0.17,0.05,31.4,107.34,2.34,32.8,100,3.5,Monsoon,412.66,5000.0,5000.0,5000.0,2025-08-17 09:12:00,monsoon
Nigeria,Gusau,Sector_1,12.19755,6.67078,5.0,45.26,0.51,0.28,57.74,169.28,192.59,38.4,33,6.3,Monsoon,78.7,5000.0,5000.0,5000.0,2025-08-21 16:14:00,monsoon
USA,San Diego,Sector_4,32.6897,-117.13644,3.0,9.39,0.48,0.42,68.5,117.51,22.48,23.3,100,2.7,Monsoon,234.75,0.0,5000.0,1541.45,2025-08-09 09:39:00,monsoon
Germany,Leverkusen,Sector_2,51.04685,6.93409,2.0,4.18,12.62,0.67,14.38,188.97,6.85,16.9,100,3.2,Monsoon,758.87,1372.94,852.96,984.42,2025-08-21 17:36:00,monsoon
Nigeria,Zaria,Sector_2,11.02281,7.68226,5.0,51.66,0.87,0.64,64.69,151.1,207.19,40.9,39,4.2,Monsoon,798.65,5000.0,5000.0,5000.0,2025-08-26 09:40:00,monsoon
Nigeria,Maiduguri,Sector_2,11.86019,13.14945,5.0,39.35,0.3,0.1,50.55,77.13,223.25,36.9,48,6.3,Monsoon,140.17,1047.66,1222.65,5000.0,2025-09-04 15:24:00,monsoon
Russia,Belgorod,Sector_2,50.57175,36.6092,2.0,5.79,6.48,4.13,18.75,148.8,7.45,10.2,100,4.8,Monsoon,614.25,1081.26,5000.0,1116.21,2025-07-12 08:21:00,monsoon
Brazil,São Vicente,Sector_3,-23.95335,-46.38334,1.0,1.3,0.03,0.14,35.17,33.18,9.59,29.4,100,2.8,Monsoon,264.41,358.33,5000.0,1144.07,2025-07-11 20:17:00,monsoon
China,Dalian,Sector_2,38.9251,121.64096,3.0,15.65,16.58,13.74,28.04,203.38,37.71,9.2,100,1.7,Monsoon,57.53,5000.0,5000.0,5000.0,2025-08-08 12:40:00,monsoon
China,Weifang,City Center,36.7070287,119.1557515,5.0,81.55,53.95,23.92,0.01,1158.75,132.36,10.1,83,4.6,Monsoon,180.48,5000.0,5000.0,5000.0,2025-09-17 19:53:00,monsoon
Indonesia,Banjarmasin,City Center,-3.3187496,114.5925828,2.0,2.08,0.42,0.22,50.3,137.77,5.26,39.8,100,2.3,Monsoon,7.4,93.03,5000.0,460.02,2025-09-16 19:38:00,monsoon
Bangladesh,Bhola,Sector_4,22.17057,90.77444,5.0,31.43,0.43,2.42,98.37,205.32,50.05,33.4,87,6.0,Monsoon,1602.85,5000.0,5000.0,5000.0,2025-08-30 11:08:00,monsoon
Brazil,Teresina,Sector_3,-5.09523,-42.83745,1.0,0.54,0.44,0.02,17.99,104.67,0.78,39.9,99,4.3,Monsoon,25.23,196.44,5000.0,132.11,2025-07-20 15:40:00,monsoon
India,Thane,Sector_3,19.3192,73.38423,5.0,84.64,5.57,17.92,163.85,644.48,114.49,31.9,58,1.9,Monsoon,75.6,5000.0,5000.0,5000.0,2025-08-04 20:33:00,monsoon
India,Patna,Sector_4,25.60239,85.15078,5.0,73.66,9.52,3.81,52.32,602.54,118.98,31.7,100,3.7,Monsoon,114.51,5000.0,5000.0,5000.0,2025-07-02 16:30:00,monsoon
Brazil,Recife,Sector_2,-8.05833,-34.91908,2.0,0.8,0.24,0.14,50.59,59.63,2.63,40.0,82,6.4,Monsoon,168.18,238.66,1842.38,868.51,2025-07-19 14:34:00,monsoon
Nigeria,Gusau,Sector_2,12.16811,6.64606,5.0,51.59,0.55,0.29,59.94,150.92,204.3,42.7,37,6.3,Monsoon,421.16,5000.0,5000.0,5000.0,2025-09-21 14:55:00,monsoon
USA,Albuquerque,Sector_3,35.11981,-106.64015,1.0,1.98,1.95,0.12,35.97,70.13,3.57,14.0,75,3.0,Monsoon,140.82,60.49,5000.0,1777.87,2025-08-09 09:09:00,monsoon
China,Huai'an,Sector_2,33.59585,119.05572,5.0,53.96,45.2,8.48,0.0,992.33,89.62,11.0,88,3.9,Monsoon,130.24,5000.0,5000.0,5000.0,2025-09-23 20:36:00,monsoon
Bangladesh,Meherpur,Sector_1,23.82441,88.65211,5.0,118.61,37.79,14.08,36.31,1208.62,212.3,29.3,78,4.9,Monsoon,677.09,5000.0,5000.0,5000.0,2025-08-01 10:48:00,monsoon
Brazil,Brasília,City Center,-10.3333333,-53.2,1.0,0.33,0.03,0.0,5.77,74.34,0.43,38.4,78,3.0,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-20 09:47:00,monsoon
Pakistan,Quetta,City Center,30.1957677,67.0172447,3.0,11.75,0.47,1.01,58.48,75.24,20.95,19.4,43,3.5,Monsoon,12.21,5000.0,5000.0,5000.0,2025-09-11 17:28:00,monsoon
Bangladesh,Jessore,Sector_1,23.14568,89.20001,5.0,94.88,19.62,15.41,71.79,941.33,150.61,30.2,75,4.2,Monsoon,46.8,5000.0,5000.0,5000.0,2025-08-23 14:48:00,monsoon
Nigeria,Damaturu,City Center,11.747,11.9608,5.0,62.73,0.8,0.23,56.31,91.79,231.84,40.8,30,5.0,Monsoon,20.23,5000.0,5000.0,5000.0,2025-07-12 11:03:00,monsoon
Brazil,Aracaju,Sector_1,-10.90917,-37.04069,2.0,0.38,0.08,0.05,45.74,47.19,3.35,37.2,83,7.6,Monsoon,244.37,261.34,686.18,1014.24,2025-09-21 08:27:00,monsoon
Pakistan,Faisalabad,Sector_4,31.40916,73.06609,5.0,142.42,10.27,2.44,47.04,944.76,245.59,28.1,43,3.6,Monsoon,65.35,1909.3,1705.28,5000.0,2025-08-22 16:12:00,monsoon
Brazil,Uberlândia,Sector_2,-18.95108,-48.25697,3.0,12.2,3.38,0.22,35.94,323.49,15.73,37.7,100,3.9,Monsoon,188.76,5000.0,5000.0,5000.0,2025-08-14 08:48:00,monsoon
USA,San Francisco,Sector_4,37.80282,-122.40907,2.0,0.85,0.99,0.31,43.8,56.43,2.2,23.3,100,4.4,Monsoon,343.8,351.21,5000.0,756.26,2025-08-13 16:57:00,monsoon
Nigeria,Katsina,Sector_4,12.54906,7.64037,5.0,68.42,0.73,0.39,58.13,127.44,267.38,38.7,38,6.4,Monsoon,2086.09,5000.0,5000.0,5000.0,2025-07-03 20:28:00,monsoon
Germany,Potsdam,Sector_1,52.39418,13.07219,3.0,9.05,13.08,0.9,23.8,194.71,19.48,11.6,100,4.1,Monsoon,291.39,442.24,5000.0,312.74,2025-09-13 14:23:00,monsoon
China,Wuxi,Sector_1,31.57807,120.33763,5.0,98.86,51.61,11.76,0.0,1026.81,131.96,16.9,90,4.5,Monsoon,9.28,5000.0,5000.0,5000.0,2025-07-30 16:18:00,monsoon
Germany,Wuppertal,City Center,51.264018,7.1780374,1.0,2.97,9.94,0.49,22.35,153.0,6.11,19.2,100,4.5,Monsoon,125.07,384.53,5000.0,371.32,2025-09-27 15:52:00,monsoon
India,Surat,Sector_1,21.20319,72.86831,5.0,76.12,7.88,32.1,111.2,450.09,100.82,31.2,67,5.2,Monsoon,122.23,5000.0,5000.0,5000.0,2025-09-02 14:54:00,monsoon
Indonesia,Banda Aceh,Sector_1,5.5811,95.32453,1.0,1.31,0.17,0.03,35.43,126.26,1.87,33.8,100,4.8,Monsoon,459.69,143.09,1584.41,878.42,2025-07-29 19:39:00,monsoon
Brazil,Mogi das Cruzes,Sector_4,-23.48967,-46.19276,2.0,1.4,0.04,0.14,36.29,30.89,9.59,30.0,96,5.9,Monsoon,1275.58,5000.0,5000.0,5000.0,2025-07-09 11:14:00,monsoon
Bangladesh,Tongī,Sector_4,23.89617,90.37193,5.0,46.03,6.96,2.08,58.89,380.71,63.33,29.8,99,3.4,Monsoon,259.59,352.11,5000.0,5000.0,2025-08-11 18:51:00,monsoon
Bangladesh,Chuadanga,Sector_4,23.67671,88.8429,5.0,142.54,39.93,21.92,51.89,1393.89,219.85,28.6,64,4.2,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-09-04 16:02:00,monsoon
Bangladesh,Nilphamari,Sector_4,25.92481,88.83969,5.0,83.06,8.31,3.3,47.8,616.17,96.54,29.2,75,3.4,Monsoon,1447.47,1039.59,166.55,5000.0,2025-09-12 18:45:00,monsoon
Brazil,Campo Grande,Sector_3,-20.43829,-54.62468,2.0,7.82,0.29,0.09,41.05,112.78,11.29,38.8,81,3.4,Monsoon,0.79,5000.0,5000.0,5000.0,2025-08-26 13:56:00,monsoon
India,Srinagar,City Center,34.0747444,74.8204443,5.0,89.54,16.98,2.12,63.32,920.89,127.49,21.5,51,2.1,Monsoon,24.38,1111.31,2222.98,5000.0,2025-09-25 14:11:00,monsoon
Indonesia,Pontianak,Sector_1,-0.02197,109.3612,1.0,0.73,0.14,0.07,37.91,57.01,1.76,34.4,100,1.9,Monsoon,170.73,93.33,5000.0,5000.0,2025-09-17 16:29:00,monsoon
USA,Mesa,Sector_1,33.40326,-111.84663,3.0,12.7,1.48,0.5,49.37,100.21,24.44,22.2,79,3.9,Monsoon,205.44,421.28,5000.0,142.67,2025-09-12 13:06:00,monsoon
Pakistan,Dadu,Sector_3,26.70378,67.77746,5.0,56.21,3.82,2.43,62.48,386.57,140.44,29.2,43,3.6,Monsoon,88.4,5000.0,5000.0,5000.0,2025-09-29 10:39:00,monsoon
Brazil,São Luís,Sector_2,-2.54762,-44.31326,1.0,0.92,0.41,0.14,19.2,75.07,3.91,39.8,90,7.5,Monsoon,79.23,1055.84,5000.0,1423.24,2025-09-01 10:02:00,monsoon
Pakistan,Abbottabad,Sector_3,34.12859,73.20902,5.0,67.95,26.22,2.82,34.93,1054.93,114.31,22.2,53,3.2,Monsoon,925.21,5000.0,5000.0,5000.0,2025-09-23 08:13:00,monsoon
Pakistan,Multan,Sector_2,30.22055,71.47593,5.0,156.02,6.34,1.39,57.42,931.31,261.99,25.5,94,1.8,Monsoon,30.05,5000.0,5000.0,5000.0,2025-07-05 19:37:00,monsoon
Brazil,Joinville,City Center,-26.3044898,-48.8486726,1.0,1.15,0.17,0.4,40.34,35.77,2.87,33.8,80,4.8,Monsoon,26.11,154.96,5000.0,409.38,2025-08-10 08:46:00,monsoon
Brazil,Joinville,Sector_1,-26.33017,-48.81405,1.0,1.37,0.22,0.42,35.92,30.76,3.16,32.3,89,5.6,Monsoon,216.69,5000.0,5000.0,5000.0,2025-08-14 11:14:00,monsoon
Germany,Kiel,Sector_1,54.35645,10.13829,3.0,11.38,25.57,1.59,6.0,177.35,15.72,17.2,100,4.0,Monsoon,250.85,255.04,1882.99,86.12,2025-08-17 14:33:00,monsoon
Russia,Volgograd,Sector_3,48.73362,44.53903,1.0,2.04,6.05,2.5,30.48,97.93,3.24,10.8,100,6.6,Monsoon,334.25,84.1,2475.39,618.07,2025-08-11 19:46:00,monsoon
Indonesia,Sukabumi,Sector_2,-7.03513,106.73644,1.0,0.96,0.07,0.1,24.42,42.3,3.25,38.1,100,2.5,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-23 08:38:00,monsoon
Nigeria,Enugu,City Center,6.4496519,7.5136856,3.0,10.4,0.99,0.7,41.15,185.76,28.64,46.2,62,3.5,Monsoon,43.05,1214.95,5000.0,5000.0,2025-08-04 08:23:00,monsoon
USA,Long Beach,Sector_2,33.76099,-118.20231,2.0,6.72,0.67,0.33,58.72,105.31,15.47,23.9,100,3.2,Monsoon,237.8,276.81,5000.0,5000.0,2025-07-30 14:37:00,monsoon
India,Lucknow,Sector_1,26.86387,80.93467,5.0,82.07,10.35,2.28,48.16,570.61,120.27,25.2,100,4.6,Monsoon,316.7,5000.0,5000.0,5000.0,2025-07-09 15:30:00,monsoon
Brazil,Betim,City Center,-19.9475338,-44.1995361,1.0,1.88,0.46,0.23,33.51,128.53,2.72,34.9,100,3.8,Monsoon,379.63,5000.0,5000.0,5000.0,2025-08-24 08:56:00,monsoon
Bangladesh,Manikganj,Sector_1,23.83184,89.97829,5.0,52.35,9.17,3.55,54.62,518.96,81.07,32.2,89,5.0,Monsoon,295.98,5000.0,5000.0,5000.0,2025-08-09 09:51:00,monsoon
Bangladesh,Sirajganj,City Center,24.4572235,89.7057047,5.0,60.75,12.33,2.63,36.43,570.59,95.42,30.2,94,5.2,Monsoon,187.31,5000.0,5000.0,5000.0,2025-08-17 15:44:00,monsoon
Bangladesh,Chittagong,City Center,22.333778,91.8344348,4.0,23.56,0.39,2.78,90.01,160.66,36.1,28.6,100,3.3,Monsoon,30.3,5000.0,5000.0,5000.0,2025-07-05 12:24:00,monsoon
India,Agra,Sector_1,27.14406,78.02774,5.0,61.1,8.12,3.06,72.02,369.8,101.05,29.5,53,2.2,Monsoon,699.29,5000.0,5000.0,5000.0,2025-08-25 14:38:00,monsoon
Pakistan,Larkana,Sector_2,27.59252,68.19936,5.0,60.67,2.23,1.2,65.01,303.12,112.44,30.1,43,3.5,Monsoon,927.69,5000.0,5000.0,5000.0,2025-08-20 08:55:00,monsoon
Bangladesh,Cox's Bazar,Sector_3,21.16385,91.99789,4.0,25.0,0.33,2.71,82.4,152.27,36.18,32.1,100,5.8,Monsoon,5000.0,5000.0,5000.0,5000.0,2025-08-02 09:26:00,monsoon
Pakistan,Bahawalnagar,Sector_4,29.97793,73.20454,5.0,137.13,2.84,1.72,92.64,548.83,272.61,28.3,39,3.6,Monsoon,176.65,5000.0,5000.0,5000.0,2025-09-16 17:50:00,monsoon
Bangladesh,Jamalpur,Sector_3,24.93617,89.96148,5.0,55.71,9.07,1.35,31.88,502.57,78.33,29.5,86,4.5,Monsoon,270.24,5000.0,5000.0,5000.0,2025-07-14 13:47:00,monsoon
Russia,Saratov,Sector_2,51.50579,45.98429,1.0,2.54,1.95,0.16,25.46,86.16,3.45,13.7,97,2.3,Monsoon,657.97,361.97,5000.0,3276.19,2025-08-04 20:37:00,monsoon
USA,Louisville,Sector_3,38.26072,-85.75057,2.0,3.31,3.68,0.91,47.91,103.56,4.59,21.3,67,5.4,Monsoon,189.95,548.74,5000.0,5000.0,2025-09-03 20:08:00,monsoon
Germany,Halle,Sector_2,51.47151,11.98075,3.0,14.42,17.06,1.1,23.5,217.39,18.28,17.5,100,6.8,Monsoon,18.73,224.04,2052.42,160.26,2025-07-01 08:16:00,monsoon
USA,New York,Sector_4,40.73769,-74.02676,2.0,7.63,8.5,1.18,33.03,120.56,8.43,14.5,94,6.0,Monsoon,205.3,890.85,5000.0,73.01,2025-09-04 18:18:00,monsoon
Indonesia,Gorontalo,Sector_4,0.70365,122.4627,1.0,0.54,0.37,0.07,20.92,63.08,0.98,33.2,100,2.5,Monsoon,388.59,5000.0,5000.0,5000.0,2025-08-21 19:39:00,monsoon
India,Guwahati,Sector_1,26.20022,91.76188,3.0,13.31,4.54,0.72,17.29,195.12,22.13,28.1,86,2.2,Monsoon,711.2,5000.0,5000.0,5000.0,2025-07-17 20:43:00,monsoon
Bangladesh,Panchagarh,Sector_4,26.28125,88.54097,5.0,80.98,10.82,3.13,44.54,786.55,119.57,32.6,78,3.3,Monsoon,926.24,5000.0,5000.0,5000.0,2025-07-24 11:56:00,monsoon
Germany,Hamburg,Sector_3,53.57549,9.96432,2.0,8.38,20.92,3.01,13.0,184.3,18.52,17.5,100,4.9,Monsoon,385.62,313.71,5000.0,291.62,2025-07-07 15:30:00,monsoon
Germany,Cologne,Sector_3,50.91674,6.9352,2.0,4.62,16.13,0.65,7.84,139.32,8.66,17.7,100,3.2,Monsoon,421.96,1054.12,5000.0,664.81,2025-08-31 10:52:00,monsoon
Russia,Kirov,City Center,58.6035661,49.6666241,1.0,2.0,6.99,0.55,20.45,105.85,2.1,-8.7,100,3.6,Monsoon,218.69,533.34,1891.79,318.89,2025-08-10 14:23:00,monsoon
Brazil,Curitiba,Sector_4,-25.44816,-49.24963,1.0,1.3,0.18,0.27,34.3,44.12,2.48,26.6,100,6.8,Monsoon,102.66,678.77,5000.0,76.04,2025-07-19 08:26:00,monsoon
India,Bangalore,Sector_1,12.94214,77.59996,2.0,5.39,4.81,1.65,38.1,159.03,9.33,34.0,93,4.9,Monsoon,265.86,381.62,310.73,684.83,2025-09-03 14:32:00,monsoon
Indonesia,Tasikmalaya,Sector_3,-7.3375,108.25489,1.0,1.32,0.04,0.12,32.47,43.74,5.39,40.8,100,2.7,Monsoon,496.15,5000.0,5000.0,5000.0,2025-08-16 19:49:00,monsoon
USA,Omaha,Sector_3,41.26523,-95.90367,1.0,2.16,7.19,0.09,29.64,119.28,2.79,11.5,100,4.5,Monsoon,180.92,695.37,5000.0,5000.0,2025-09-13 17:15:00,monsoon
Bangladesh,Kurigram,Sector_3,25.80915,89.68235,5.0,40.58,7.25,1.07,30.36,489.86,66.31,28.5,79,3.9,Monsoon,1775.52,5000.0,5000.0,5000.0,2025-09-01 08:06:00,monsoon
Nigeria,Kaduna,City Center,10.5182899,7.4359863,5.0,58.75,1.08,0.23,44.85,168.48,174.76,39.5,28,3.0,Monsoon,127.69,349.91,217.78,5000.0,2025-07-24 20:53:00,monsoon
Indonesia,Kendari,Sector_1,-3.95837,122.50264,1.0,3.03,2.02,0.19,26.24,132.53,3.88,34.7,100,2.0,Monsoon,228.87,5000.0,5000.0,5000.0,2025-08-03 20:53:00,monsoon
Nigeria,Lagos,Sector_3,6.46082,3.36175,1.0,2.4,0.06,0.06,30.64,98.86,6.85,42.1,88,5.8,Monsoon,251.54,5000.0,5000.0,5000.0,2025-09-22 16:22:00,monsoon
China,Jinan,Sector_3,36.64936,117.12926,5.0,130.71,71.0,35.96,0.0,1636.43,175.27,16.3,75,4.0,Monsoon,60.72,5000.0,5000.0,5000.0,2025-09-30 20:57:00,monsoon
India,Jaipur,Sector_2,26.88767,75.84836,5.0,49.18,10.42,4.58,95.62,318.99,79.32,25.6,65,2.0,Monsoon,908.77,5000.0,5000.0,5000.0,2025-09-26 08:26:00,monsoon
Germany,Wuppertal,Sector_3,51.27372,7.20928,1.0,3.47,10.33,0.6,22.27,150.61,6.06,18.4,100,4.4,Monsoon,34.78,454.52,5000.0,147.46,2025-07-22 18:14:00,monsoon
Germany,Dresden,Sector_2,51.04192,13.72002,3.0,11.95,10.0,0.99,24.08,180.76,21.33,15.2,100,4.6,Monsoon,114.65,213.71,5000.0,71.74,2025-07-07 20:25:00,monsoon
Bangladesh,Nilphamari,City Center,25.9339275,88.8534588,5.0,73.56,7.64,3.9,60.18,587.12,96.8,32.1,75,2.8,Monsoon,114.89,516.84,412.79,5000.0,2025-07-26 08:22:00,monsoon
Brazil,Porto Alegre,Sector_3,-30.03492,-51.24179,1.0,0.66,0.08,0.1,40.08,33.67,1.94,40.6,67,3.4,Monsoon,99.33,117.76,1150.01,5000.0,2025-08-06 13:20:00,monsoon
Pakistan,Chishtian,Sector_2,29.78516,72.87807,5.0,148.41,1.66,2.78,87.59,511.27,320.52,30.3,38,3.5,Monsoon,161.13,5000.0,5000.0,5000.0,2025-08-16 20:26:00,monsoon
Pakistan,Bahawalpur,City Center,29.394644,71.6638747,5.0,188.37,1.25,2.92,93.94,684.15,333.6,29.1,37,4.5,Monsoon,64.9,1605.92,5000.0,5000.0,2025-08-29 19:58:00,monsoon
China,Hefei,City Center,31.8665676,117.281428,5.0,83.95,63.22,14.99,0.16,970.25,124.49,12.0,100,3.5,Monsoon,66.66,1136.78,5000.0,5000.0,2025-08-19 13:43:00,monsoon
Bangladesh,Jamalpur,Sector_1,24.96666,89.95188,5.0,48.72,10.3,1.88,36.74,516.45,83.42,28.7,85,4.7,Monsoon,1485.04,5000.0,5000.0,5000.0,2025-08-18 17:24:00,monsoon
Indonesia,Jakarta,Sector_4,-6.1686,106.81875,1.0,0.33,0.27,0.07,19.05,82.42,0.69,39.7,100,5.7,Monsoon,92.78,1359.74,5000.0,669.75,2025-07-27 10:57:00,monsoon
USA,Seattle,Sector_1,47.57535,-122.32674,2.0,0.29,0.45,0.16,71.32,72.89,1.29,10.4,100,12.1,Monsoon,81.61,0.0,5000.0,623.64,2025-09-22 19:22:00,monsoon
Pakistan,Nawabshah,Sector_4,26.25511,68.36395,5.0,103.4,6.33,3.11,82.26,529.86,187.02,31.7,39,2.4,Monsoon,37.52,5000.0,5000.0,5000.0,2025-08-22 10:20:00,monsoon
Nigeria,Bida,Sector_3,9.07063,6.04986,4.0,20.73,1.6,0.51,45.43,231.66,58.49,45.0,40,3.5,Monsoon,714.3,5000.0,5000.0,5000.0,2025-09-08 09:40:00,monsoon
Brazil,São Vicente,Sector_4,-23.95099,-46.42824,1.0,1.17,0.04,0.1,28.76,33.55,10.48,33.8,100,3.6,Monsoon,1389.63,5000.0,5000.0,5000.0,2025-07-04 18:42:00,monsoon
India,Hyderabad,Sector_2,17.39344,78.49733,5.0,47.16,4.78,4.58,62.66,262.12,59.48,28.0,85,3.6,Monsoon,36.2,1102.8,1561.88,5000.0,2025-07-13 09:48:00,monsoon
Nigeria,Sokoto,Sector_3,13.05703,5.33366,5.0,36.23,0.46,0.2,54.2,116.53,126.56,45.6,44,6.5,Monsoon,19.56,5000.0,5000.0,5000.0,2025-09-24 17:53:00,monsoon
China,Daqing,Sector_2,46.60219,125.05385,4.0,24.49,21.26,10.9,14.33,408.89,34.82,-1.2,77,4.2,Monsoon,717.47,5000.0,5000.0,5000.0,2025-08-24 09:13:00,monsoon
Bangladesh,Gaibandha,City Center,25.331295,89.5479718,5.0,67.1,14.27,2.09,33.26,687.46,88.33,31.9,74,4.4,Monsoon,36.25,5000.0,5000.0,5000.0,2025-07-12 15:24:00,monsoon
USA,San Francisco,Sector_1,37.76849,-122.40687,2.0,0.79,0.76,0.25,33.58,64.03,2.18,24.5,100,4.5,Monsoon,10.44,562.41,5000.0,784.24,2025-08-11 14:45:00,monsoon
Brazil,Porto Alegre,Sector_1,-30.04867,-51.22733,1.0,0.66,0.09,0.11,39.77,33.64,1.68,32.0,67,3.7,Monsoon,43.16,192.7,5000.0,1062.81,2025-07-29 08:43:00,monsoon
Indonesia,Samarinda,City Center,-0.5017804,117.1393089,1.0,2.51,1.97,0.76,15.67,139.78,3.63,32.5,100,2.3,Monsoon,15.19,977.46,964.82,5000.0,2025-08-30 20:16:00,monsoon
India,Bangalore,Sector_4,13.00308,77.58066,2.0,4.08,3.04,1.48,43.38,133.63,8.18,31.2,82,8.0,Monsoon,143.31,652.22,5000.0,5000.0,2025-09-14 09:55:00,monsoon
Pakistan,Dadu,Sector_1,26.72148,67.76853,5.0,74.42,3.89,2.81,65.82,347.98,122.2,30.9,35,4.1,Monsoon,724.12,5000.0,5000.0,5000.0,2025-09-05 20:46:00,monsoon
Pakistan,Jacobabad,City Center,28.2813094,68.4364361,5.0,74.01,6.02,1.79,57.17,371.52,122.4,32.3,44,2.7,Monsoon,120.57,5000.0,5000.0,5000.0,2025-08-04 16:35:00,monsoon
Germany,Oberhausen,Sector_1,51.46363,6.81939,1.0,2.64,7.38,0.32,30.53,111.32,4.69,20.3,100,5.8,Monsoon,403.92,1117.35,554.6,632.82,2025-08-21 12:09:00,monsoon
Brazil,Sorocaba,Sector_2,-23.52869,-47.44746,1.0,1.23,0.23,0.14,28.8,36.0,8.91,33.5,99,8.8,Monsoon,86.93,221.3,5000.0,5000.0,2025-07-15 20:14:00,monsoon
Indonesia,Makassar,Sector_1,-5.10379,119.40167,1.0,1.63,0.23,0.07,41.86,116.04,3.18,37.6,100,3.4,Monsoon,1673.4,5000.0,5000.0,5000.0,2025-09-14 12:54:00,monsoon
