longitude,latitude,location_id,location_name,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
85.039703,22.704382,11186605701,Bhubaneswar,36,70.2,12.5,41.9,30.7,16,1.79,4.6,38,1,6,0.3,26,Poor
68.800875,8.543178,1394374585,Visakhapatnam,29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,32,0,1,0.2,28,Moderate
95.926206,19.356455,7641700532,Vijayawada,24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,20,0,8,0.4,27,Good
76.930297,10.170442,4609014201,Guntur,23,51.2,17.3,22.3,13.6,2.5,0.84,13.2,29,4,3,0.9,27,Good
81.049274,21.779268,7141313233,Warangal,32,68.1,5.3,10.9,24.9,6.7,0.87,11.9,37,3,16,0.9,26,Good
76.243792,20.228768,12075399809,Nizamabad,25.4,63.2,10.7,16,17.9,2.2,0.93,12.7,28,0,8,1.2,27,Good
89.124218,20.887166,2145583123,Nagpur,25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,41,1,2,0.9,28,Good
82.084726,9.314608,12681472151,Indore,28,74.7,13.8,21.4,18.6,5.5,1.08,10.4,40,2,9,0.8,27,Good
71.838816,18.486874,92325440,Bhopal,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,39,1,12,1.1,28,Good
71.021915,29.938032,1865380218,Noida,46.7,84.2,1.6,26.6,36.5,13.4,3.04,8,25,1,5,1.9,29,Hazardous
89.035887,18.698517,151785204,Gurgaon,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,19,6,2,1.8,29,Good
74.875361,28.739987,5206558440,Chennai,29,100.2,69.8,85,26.5,17,1.95,4.9,23,1,6,1,28,Poor
71.996008,18.714883,11988350338,Bengaluru,40.8,100.7,23.3,39.7,49.3,31.9,2.78,11.2,31,2,3,1.1,29,Hazardous
82.4834,20.273944,7631729078,Hyderabad,23,82.5,6.6,19.3,21.1,10.3,1.8,6.1,35,0,4,0.9,28,Moderate
91.280193,24.352871,9535073111,Mumbai,23.9,49.8,3.2,8.9,16.4,7.4,1,11.1,8,1,0,1,27,Good
76.0847,35.569776,6973114943,Delhi,38.9,66.5,81.9,105.1,36.1,5.9,3.54,3.2,29,1,9,0.9,28,Hazardous
76.016517,11.156953,13101399468,Pune,25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,31,2,1,0.9,28,Good
92.182557,8.954499,6381904332,Kolkata,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,27,1,8,0.9,28,Good
72.28718,25.630758,72908951,Coimbatore,32.1,59.4,8.2,13.3,22.8,2,1.16,10.2,42,0,4,0.7,26,Good
85.8851,35.523816,12556217417,Madurai,32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,34,1,6,0.7,28,Moderate
95.695391,36.701971,12792192151,Trichy,24.6,96.2,114.7,142.1,32.2,17.1,1.95,3.7,43,3,4,0.6,28,Poor
92.397791,22.040763,13849599075,Salem,25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,27,1,6,0.7,28,Good
69.792642,21.574367,13788710503,Erode,33.3,51.4,9.6,20.7,20.7,16,1.48,5.8,39,1,7,1,29,Moderate
77.277415,26.703949,1098256242,Tiruppur,21.3,79.2,28.9,32.9,16.9,3,0.98,12.2,46,3,4,0.7,29,Good
72.12886,24.113408,8149291854,Kochi,38.7,67,22.4,41.4,46.9,21.7,2.24,5.7,43,3,0,0.9,28,Hazardous
95.527978,26.388554,1516578401,Thiruvananthapuram,21.3,47.7,8,12.3,21.2,7,0.99,10.7,19,1,7,1,30,Good
96.592305,33.345983,12176326976,Ahmedabad,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,27,0,7,0.5,29,Hazardous
74.814798,29.642879,10719100249,Surat,28,50.9,1,6.3,23,5.3,0.87,13.2,26,4,0,0.8,33,Good
87.421272,22.409444,12515368131,Vadodara,24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,34,2,2,0.8,40,Moderate
92.40732,21.394069,12585725380,Jaipur,26,38.6,16.6,22.7,22,2.8,1.22,12.9,36,1,4,1.1,40,Good
74.776728,26.548451,9310408716,Lucknow,23.7,56.6,8.3,24.4,26.6,12.1,1.35,5.4,21,3,0,1.3,39,Moderate
73.442738,21.215482,4314946250,Kanpur,34.4,87.9,216.9,240,50.7,15.3,2.53,4.3,30,1,8,1.1,40,Hazardous
68.32512,21.275601,8530918497,Patna,41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,9,1,4,0.6,38,Poor
79.946911,8.472871,12491765672,Ranchi,46.5,101.4,94.5,122.4,29.8,20.2,3.09,4.1,44,4,7,0.3,36,Hazardous
94.083686,13.04786,4543102769,Bhubaneswar,28.4,75.5,13.1,26.9,20,14.1,1.72,5.8,24,4,1,0.2,39,Moderate
94.18641,22.166896,12177789510,Visakhapatnam,33,79.1,3.4,10.9,12.2,5.7,0.98,11.1,30,1,14,0.4,33,Good
71.704551,31.85695,10566191782,Vijayawada,31.1,78.8,54.2,63.7,38.3,9.1,1.47,7.6,26,2,0,1.2,24,Moderate
73.926222,16.083083,9712166219,Guntur,21.8,59.9,21,22.6,23.5,5.2,0.94,10,41,4,4,1.1,25,Good
79.833373,23.15666,12374122160,Warangal,32,51.9,43.7,55.7,24.3,12.1,1.41,5.1,1,2,10,0.6,39,Moderate
90.638112,18.0039,5149646624,Nizamabad,38.9,90,28.7,41.1,31.6,15.8,1.71,7.1,29,2,1,0.7,40,Poor
85.743693,11.039316,4078622511,Nagpur,27.3,61,32.3,34.8,21,6.9,0.98,10.4,28,1,6,0.6,40,Good
82.901643,35.790656,9483072129,Indore,37.3,70.1,4.6,17.8,34.8,12,1.73,3.6,25,2,8,0.3,31,Poor
85.166025,32.785542,2645749246,Bhopal,39.8,84.8,49.3,69.5,30.4,14.2,2.44,6.4,47,1,0,0.3,26,Hazardous
70.789791,10.27628,9558083103,Noida,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,21,3,3,0.6,38,Good
81.852246,28.873831,7242618100,Gurgaon,23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,37,4,6,0.8,39,Good
96.769835,18.079817,13711924639,Chennai,34.1,55,12,30.7,28.3,22.7,1.64,3.4,33,3,7,0.5,40,Poor
70.564938,36.850644,2024596283,Bengaluru,29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,42,1,2,1.2,41,Moderate
83.058154,16.769557,13200005282,Hyderabad,24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,23,0,13,1,35,Good
76.573829,14.923415,5746712227,Mumbai,29.8,44,30.2,31.6,23.9,2.6,0.99,18.6,22,1,7,1.3,31,Good
83.657486,24.468826,2477811766,Delhi,22.8,72.8,16.8,25.2,23,2.1,1.15,10.3,40,4,9,2.2,25,Good
84.640744,32.218659,2220981455,Pune,23.5,73.7,2.1,6,22.2,3,0.86,10.7,34,1,8,2.3,26,Good
84.746714,13.583047,6509404370,Kolkata,34.8,78.3,43,56.3,41.7,8,1.32,5.7,14,2,0,3,25,Poor
92.714055,28.57268,470516676,Coimbatore,29,80.3,5.4,11.2,19,4.6,1.01,10.1,24,0,5,2.6,25,Good
79.302675,9.780791,6247867735,Madurai,22.5,81.5,2,15.3,27.8,14.7,1.75,5,33,5,5,3,26,Moderate
82.974271,34.649108,11750906604,Trichy,34.5,82.1,25.3,40.9,41.4,17.2,2.73,5,38,2,4,3.2,26,Hazardous
68.316924,10.351173,2350681059,Salem,28.7,59.4,4,8.5,18.9,5.6,0.84,10.1,23,1,6,4,26,Good
90.896967,34.51271,13267631811,Erode,30.5,73.1,51.1,73.9,31.4,19.4,2.05,4.9,0,3,0,2.5,25,Poor
75.525144,22.23341,13912162611,Tiruppur,32.7,50.3,26.8,40.9,22,8.1,1.68,9.1,35,4,6,3.1,26,Moderate
91.680096,20.994642,718386257,Kochi,28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,17,1,4,3.3,26,Good
75.703521,36.225905,4840184911,Thiruvananthapuram,30.5,54,6.3,14.5,29,7.9,1.54,5.8,9,1,0,2.7,27,Moderate
68.312866,36.721141,1581525521,Ahmedabad,40,75.6,16.8,35.2,34.9,14.2,2.09,6.5,1,4,7,2.9,28,Poor
72.490108,26.855166,5290204865,Surat,27.7,75.8,0.2,5.2,10.4,4,0.93,10.4,38,4,1,2.4,28,Good
96.584804,11.686459,947604707,Vadodara,31.7,54.2,16.8,26,32.6,11.2,1.76,5.8,31,1,4,2.5,28,Moderate
77.274236,22.678932,13129807275,Jaipur,29.3,68.3,3,8.1,10.8,5.2,1.09,10.5,27,2,4,3.3,30,Good
71.155893,23.34573,8675826862,Lucknow,22,59.2,14,25.8,20.8,13.2,1.5,5.4,43,3,0,2.5,25,Moderate
71.444005,22.918946,9041320860,Kanpur,21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,36,2,0,2.7,27,Poor
76.999939,24.515263,5044549849,Patna,30.4,60.8,57.8,78.2,37.7,13.7,1.79,3.8,46,3,8,2.4,28,Poor
69.091706,8.543017,1861061008,Ranchi,30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,16,2,3,2.5,28,Poor
82.833169,28.625591,9203772274,Bhubaneswar,29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,29,8,4,1.8,29,Moderate
74.198487,28.659435,1834430558,Visakhapatnam,31.9,74.7,15.3,33.9,48,13.6,2.29,5.6,13,2,6,2.2,30,Poor
83.060009,11.348623,5772767408,Vijayawada,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,27,1,0,2.3,25,Good
72.082162,24.536944,797798529,Guntur,32.2,87.1,48.1,64.2,29.7,15.3,1.44,5.3,27,1,4,2.1,26,Moderate
80.46586,24.482474,12924282671,Warangal,24.2,56.3,9.6,16.3,15.3,5,1.04,12.9,36,0,5,2,25,Good
85.339589,27.791062,6310793741,Nizamabad,33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,30,0,13,1.9,23,Moderate
69.797998,10.476533,11544786400,Nagpur,40,63.6,83,114.7,49.1,15.5,2.53,2.9,36,2,2,1.2,27,Hazardous
79.56373,26.168596,9571788345,Indore,31.3,64.4,3.9,6.9,26.4,5,0.97,10.6,37,1,9,1.1,27,Good
76.773191,16.141807,9166040633,Bhopal,39.7,67.9,35.7,39,33.1,8.8,1.73,7.3,51,3,5,1.4,23,Poor
74.970435,22.703087,12409754162,Noida,26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,26,2,1,0.7,29,Good
85.531504,30.426383,9560343464,Gurgaon,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,20,1,3,1,24,Good
85.067718,28.463732,12281137914,Chennai,30.5,77.1,14,23.8,32.3,12.4,1.8,6.9,32,1,9,0.9,32,Moderate
86.290294,11.448188,3519448273,Bengaluru,19.7,41,3.1,5.5,14.3,1.3,1.08,10.3,21,2,9,0.8,28,Good
72.607597,25.144359,9535158157,Hyderabad,24,43.8,13.6,18.3,24.2,7.2,0.88,10.1,44,4,3,0.8,21,Good
76.285568,36.104379,8936237707,Mumbai,36.8,69.6,21.8,35.1,36,4.3,2.45,4.8,27,2,7,1,23,Poor
74.080685,12.546314,11062805508,Delhi,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,24,2,1,0.6,25,Good
83.674605,32.734306,432388217,Pune,35,61,15.4,29.4,31.8,40.7,2.66,4.8,25,1,5,0.9,24,Hazardous
81.370905,28.373894,6234586783,Kolkata,49.1,93,57.2,85.2,36.9,22.3,2.77,3.6,37,1,4,1,21,Hazardous
77.578518,30.446096,8344372010,Coimbatore,28.7,81,17.8,28.2,23.5,12,1.42,10.5,28,1,9,1.2,23,Moderate
90.794429,16.176791,4102392516,Madurai,45.6,78.7,3.4,25.3,34,11.5,2.41,2.5,23,1,7,1.1,26,Hazardous
70.725239,16.348779,1037924329,Trichy,27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,46,2,3,1.1,31,Good
96.272004,34.274564,2690546736,Salem,31.6,52,0.7,13.8,28.7,12.1,1.45,6.5,21,2,3,0.6,30,Moderate
71.379778,18.435129,2046142051,Erode,32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,30,4,5,0.7,29,Moderate
90.419054,9.827446,1175786685,Tiruppur,31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,36,3,5,0.7,22,Moderate
78.678675,25.417304,25901724,Kochi,41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,13,4,4,1,22,Hazardous
93.092605,11.619712,708195057,Thiruvananthapuram,25.2,66.6,21.7,30.7,28,3.4,1.12,13.5,34,5,4,0.8,23,Good
70.150929,31.101291,5806156312,Ahmedabad,27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,19,3,11,0.8,27,Poor
78.86693,26.610647,9955946501,Surat,32.3,77.3,28.8,54.3,21.8,11.2,2.21,5,38,2,4,1.7,32,Poor
77.727859,33.367069,2932985806,Vadodara,19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,20,1,7,1.3,31,Good
96.801554,30.76028,1296584579,Jaipur,26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,36,3,15,0.7,32,Good
96.580921,11.251296,6270962033,Lucknow,22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,41,2,2,0.6,29,Moderate
73.504315,19.05105,420423216,Kanpur,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,38,0,6,0.3,29,Good
86.268462,30.462247,8513191426,Patna,27.7,51.3,0.5,22.9,29.1,14,1.68,3.8,32,4,6,0.6,29,Poor
83.530063,20.102903,12330340593,Ranchi,30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,27,3,5,0.5,26,Moderate
72.476831,36.198599,5052123625,Bhubaneswar,23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,24,2,6,0.7,29,Good
72.865611,29.336473,13093314277,Visakhapatnam,29.6,90.2,40.6,41.3,23.6,5.7,1.36,7,44,0,2,1,29,Moderate
96.6883,8.449498,2499348969,Vijayawada,23.2,67,8.1,14.5,12.4,3.8,0.89,10.5,23,1,7,0.6,30,Good
81.12917,33.519585,8224576057,Guntur,37,78.3,12,24.3,23.7,6.1,1.7,7.6,19,6,0,0.5,32,Moderate
71.648237,10.923339,9361652883,Warangal,31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,36,1,13,1,27,Moderate
74.228911,12.075188,4335216367,Nizamabad,39.4,101.1,16.6,36.8,49.8,30.4,2.01,3.6,22,3,12,1.7,22,Hazardous
75.782094,29.30028,3469579192,Nagpur,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,20,2,4,1.4,23,Good
82.816601,33.084088,4634802252,Indore,37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,15,4,10,1,24,Poor
77.730896,23.554139,7220766176,Bhopal,24.2,83.2,19.6,29.1,22.4,1.7,1.37,6,25,0,4,0.3,24,Moderate
81.195342,16.382442,13911939763,Noida,32.7,74.9,21.4,22.4,18,12,1.57,5.7,29,2,6,0.2,23,Moderate
72.828487,18.188151,370616455,Gurgaon,25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,32,3,3,0.2,30,Good
77.475132,17.943791,8550501572,Chennai,21.5,69.6,0.3,4.7,10,4.9,0.96,14.2,39,1,9,0.2,25,Good
70.039181,17.473665,10078726316,Bengaluru,29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,35,0,3,0.3,39,Moderate
93.801598,15.04438,275267433,Hyderabad,18.5,71,13.2,20.4,19.4,5.2,0.89,12,28,1,9,0.8,40,Good
73.763822,25.657146,6545795266,Mumbai,36.8,73.6,36,51.2,24.5,11.2,1.53,6,28,4,5,0.9,40,Moderate
89.950104,34.111754,5220671217,Delhi,21.4,55.3,3.3,5,13.3,0.9,1.28,10.1,35,2,5,1.2,40,Good
78.137002,16.90539,9475057753,Pune,28.7,65,12,18.3,27.3,6.2,0.99,10.3,42,1,0,0.9,38,Good
81.757522,13.414135,1129533308,Kolkata,40,68.1,31.6,45.7,38.1,14.4,2.17,4,31,1,6,0.8,37,Poor
76.44657,32.318752,4702374408,Coimbatore,24.4,45.9,25,30.5,22.8,3.1,0.97,11.5,25,2,1,0.5,38,Good
88.196797,29.511717,6020515841,Madurai,45.3,73.7,53.2,84.6,47.8,28,2.45,2.8,20,1,6,0.5,36,Hazardous
92.491846,34.994274,6104254594,Trichy,29.7,55.6,28,45.2,24.5,7.9,1.25,5.9,15,3,13,0.8,40,Moderate
76.301835,12.800072,6514993347,Salem,30.1,70.5,39.7,53,24.8,8.3,1.34,5.9,36,4,0,0.9,39,Moderate
75.024312,12.183288,3054978354,Erode,23,76.7,4.3,12,18.3,0.7,1.07,12.9,35,2,5,0.9,40,Good
87.761768,23.701452,3901673830,Tiruppur,36.8,68.5,4.8,16.5,29.2,1.8,1.32,6.2,35,2,3,1.2,40,Moderate
73.659439,25.818576,13486465314,Kochi,29.9,78.9,11.6,26.1,17.5,5.3,1.49,6.6,28,4,1,0.4,40,Moderate
86.555353,21.92503,8833357910,Thiruvananthapuram,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,44,1,2,0.7,40,Good
70.738414,25.370032,89591041,Ahmedabad,21.2,72.7,13.9,21.1,23.4,5.1,0.87,11.7,25,1,11,1,40,Good
85.983978,13.231013,626849141,Surat,21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,39,2,12,1.2,40,Moderate
82.888795,21.908799,2835871531,Vadodara,31.4,93.4,11.6,27.1,19.2,16,1.77,8.7,29,1,1,1.2,38,Moderate
71.303266,27.084684,5351686111,Jaipur,31.2,75.5,30.5,37.8,32.7,8.6,1.79,6,23,1,7,1.3,28,Moderate
86.824005,20.548487,5618775500,Lucknow,33.8,67.8,5.3,6.6,21.4,9.9,1.24,7.5,35,3,2,1.5,28,Moderate
80.950158,27.703973,6380014788,Kanpur,40.9,62.4,19,36.7,36.1,20.9,2.3,8.1,34,5,3,1.6,28,Poor
74.296336,21.084547,4576336617,Patna,29.4,63.7,79.7,93.1,26.2,12.2,1.56,5.4,33,3,0,2.4,24,Moderate
78.248141,17.674388,10149585918,Ranchi,45.8,96.4,0.4,10,34.1,11.9,1.9,11.6,30,1,14,2.8,26,Poor
82.270961,16.804546,3243455265,Bhubaneswar,25.3,59.4,5.2,10.7,22.1,3.6,1.08,10.5,29,2,10,2.2,28,Good
70.655073,19.91616,2157629341,Visakhapatnam,27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,53,6,3,2,27,Good
95.770675,8.669599,9148882302,Vijayawada,24.4,69.9,24.1,30,19.4,10.2,1.72,11.3,41,1,7,2.3,29,Moderate
87.301303,27.387229,6805658101,Guntur,29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,37,2,4,2.2,26,Poor
70.973514,32.508064,9887884738,Warangal,29.6,46.4,14.2,16.9,11.8,6.5,1,11.8,31,4,9,2.1,27,Good
91.863003,18.284186,157760642,Nizamabad,23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,40,3,4,2.3,28,Good
77.354093,9.334961,7031969720,Nagpur,25.8,42.2,2.2,3.9,15.2,9,0.99,13.8,35,2,5,2.5,30,Good
85.307187,36.616492,7994053655,Indore,22.9,74.8,9.5,15.1,21.6,4.8,1.11,13.7,30,0,3,3,28,Good
76.037142,15.647249,1490774853,Bhopal,21.6,50.7,1.5,4,11.7,2.3,0.94,12,26,5,8,3,26,Good
89.268772,11.672013,10276241211,Noida,30.1,86.2,18.7,27.7,33.4,9.3,1.57,5,29,0,14,3,25,Moderate
88.96726,18.722823,8131876272,Gurgaon,19.7,48,20.5,25.1,18.2,6.9,1.13,10.5,0,1,4,2.7,26,Good
84.00926,29.418154,7799390539,Chennai,21.7,65.6,2.3,7.4,10.1,5.4,0.91,14.6,32,2,4,2.7,26,Good
74.986842,16.523581,3080698979,Bengaluru,40.6,77.6,18.1,46.7,35.9,13.8,1.96,4.5,25,2,5,2.5,26,Poor
75.35741,24.666393,5373542538,Hyderabad,29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,45,4,7,2.2,28,Good
79.103021,20.05124,12509285345,Mumbai,28.7,54.7,17.7,25.2,39.7,9.8,2.44,4.4,30,3,4,2,26,Poor
72.205353,11.415156,4968177937,Delhi,26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,18,2,4,2,28,Good
77.792016,17.578323,2701958883,Pune,28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,29,2,6,2.2,28,Moderate
87.846283,29.021245,13018602035,Kolkata,36,90.1,29.5,41.4,34.6,13.3,2.12,5.1,19,1,0,2.5,28,Poor
92.094513,25.748113,7069722795,Coimbatore,34.5,83,89.5,108.6,36,16,3.67,5.9,34,1,3,2.2,28,Hazardous
77.644886,11.473573,5495293236,Madurai,31.5,95.4,24.3,41.3,35.5,34.3,2.52,3.2,32,1,0,2.1,28,Hazardous
74.774117,12.73635,10531282525,Trichy,37.9,80.9,76.2,106.7,40.9,9,2.11,5.9,39,6,4,1.6,29,Hazardous
92.146635,26.581267,5787867242,Salem,39.9,69.7,1.8,10.6,27.1,18,2.29,6.9,22,0,2,1.4,27,Hazardous
93.830417,31.589047,9341919228,Erode,25.5,54.8,19.3,27.1,25.4,3.1,0.89,11.4,30,3,8,1.8,30,Good
79.890624,18.13476,4129235438,Tiruppur,21.5,75.4,11.2,17.5,14.8,6.3,1.01,14.6,16,4,3,1.5,28,Good
68.78022,25.264012,836121330,Kochi,24.8,57.4,11.2,16.3,17.1,2.8,1.24,12.9,37,3,4,1.6,27,Good
88.153887,12.948664,2863315858,Thiruvananthapuram,31.9,80.5,10.3,18.2,29.1,17.2,1.72,5.2,35,3,0,1.9,25,Moderate
90.736964,17.029914,1484796362,Ahmedabad,44.5,81.7,85.6,107.6,34.2,34.9,2.45,7.5,34,0,10,1.7,23,Hazardous
68.522703,8.587836,8681965055,Surat,33.9,63.5,55.1,78.8,41.8,18.9,1.99,3.6,30,0,1,0.9,26,Poor
85.255895,30.280002,12660804122,Vadodara,22.2,53.1,13.8,15,21.5,4.1,1.06,14.5,34,2,4,0.7,28,Good
85.062694,19.629285,6174535322,Jaipur,28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,46,2,9,0.7,23,Good
78.982529,31.667642,6560486098,Lucknow,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,27,0,9,0.8,37,Good
89.743252,28.542817,13752301105,Kanpur,33.6,55.2,2.9,21.2,21.9,5.1,1.69,5.3,31,1,1,1.1,39,Moderate
80.417192,32.033584,7528529948,Patna,32.5,69.3,28,47.9,28.8,9.8,1.53,5.2,19,0,8,1,38,Moderate
87.626503,16.284101,11805783355,Ranchi,19.9,80.9,12.2,22,24.4,8.3,1.45,7.3,21,6,1,0.9,32,Moderate
82.996402,13.368153,634992032,Bhubaneswar,26.4,70.6,18.8,25,26.9,6.3,1,16.1,30,2,6,0.7,28,Good
75.205474,36.185265,12370823012,Visakhapatnam,30.3,77.1,1.9,11.7,32,16.4,1.99,9.9,41,5,2,0.9,27,Moderate
85.588525,28.802506,9756095712,Vijayawada,35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,27,4,1,0.8,21,Moderate
89.370346,32.187226,12818692239,Guntur,25.5,68.9,2.9,16,38.3,2.3,1.61,10.9,27,1,6,1.2,27,Moderate
96.243265,8.380868,10244490502,Warangal,31.8,71.4,18.6,32,18.7,13.9,1.3,5.5,25,4,3,1.5,24,Moderate
79.023159,18.279387,5068973535,Nizamabad,21.1,55.8,28.7,42.8,23.6,6,1.52,7.5,24,4,14,1.1,30,Moderate
69.869704,29.541684,1900560105,Nagpur,23.7,72,2.3,12.5,16.3,11.3,1.52,6.1,32,2,3,0.4,32,Moderate
96.651165,10.261502,13192576500,Indore,28,71,26.7,28.4,19.4,6,1.07,11.1,15,1,1,0.8,32,Good
86.090393,24.452858,2493429040,Bhopal,45,107,13.2,20.9,56,10.2,2.23,4,42,2,2,0.9,32,Hazardous
95.447063,20.44311,6871779076,Noida,22.7,78.2,7.4,7.5,19.8,5.2,0.86,10.2,23,2,5,0.9,30,Good
71.010985,8.510879,7478649422,Gurgaon,46,90.9,11,30.8,26.2,15,1.78,5.6,37,2,6,0.2,31,Poor
77.918981,14.843292,135283739,Chennai,24.2,41.3,1.1,6,12.3,7.8,1.16,10.4,17,4,7,0.2,31,Good
71.884164,16.258968,2334600426,Bengaluru,28,53.6,20.2,28.4,14.1,2.7,0.99,11.7,36,0,9,0.3,38,Good
92.229794,11.243938,8827170272,Hyderabad,27.9,70.5,2,6.6,17.7,3.2,0.94,11,36,1,0,0.3,39,Good
93.52994,26.31457,11611326097,Mumbai,26.7,42.5,20,24.9,22.1,8.4,0.95,15,33,1,9,0.2,38,Good
82.538039,15.029538,4544317172,Delhi,34.1,79.9,42.9,48.9,41.9,20.4,2.03,4.8,20,2,2,0.2,37,Poor
73.41158,16.050965,8220808601,Pune,30.1,78.4,6.5,24.9,28.8,6.6,1.98,7,32,3,7,0.2,31,Poor
71.68645,34.048919,10779157024,Kolkata,20.9,68,3.3,8.8,21.9,4.1,1.08,10.5,18,0,12,0.5,32,Good
85.056759,21.54657,6201212207,Coimbatore,21.4,77.6,7.7,11.2,25.2,5,0.94,12.6,27,1,2,0.4,33,Good
82.684913,19.371716,571234672,Madurai,26.5,68,20.7,28.1,14.2,2.4,0.9,13.3,40,1,2,0.2,20,Good
88.148884,28.99226,5554800129,Trichy,27.8,69.2,2.7,7.9,24.8,2.1,1.22,10.2,37,0,1,0.3,16,Good
76.851011,34.3788,3742150917,Salem,43.6,112.5,47.7,69.6,40.8,21.6,2.64,3.2,30,1,4,0.8,27,Hazardous
79.668672,8.726054,8189562545,Erode,29.2,64.3,46.3,51,26.7,9.8,1.5,6.1,20,2,11,2,22,Moderate
68.619471,20.998927,4308178665,Tiruppur,23.7,66.3,11.8,14.4,12.2,1.9,0.79,12,36,1,1,0.8,27,Good
85.694148,25.712659,11689307176,Kochi,19.1,63.4,23.9,31.8,22.1,9.2,1.5,5.2,30,2,4,0.6,25,Moderate
80.271162,17.23833,4655779216,Thiruvananthapuram,21.3,75.7,28.7,33.5,14.8,3.2,1.1,11.4,6,3,9,0.4,20,Good
94.673174,30.399824,9535055933,Ahmedabad,35.8,69.7,9.8,14.4,22.5,10.5,1.1,5.3,37,3,8,0.5,22,Moderate
86.611803,36.172835,1085203257,Surat,25.5,77.9,6.9,11.4,19.5,9.3,1.09,11.7,29,2,4,0.2,33,Good
79.56214,35.359394,7877197389,Vadodara,41.2,79.1,5.6,27.6,35.9,6.9,1.66,7.1,42,2,5,0.3,24,Poor
75.644086,15.713494,6294393717,Jaipur,22.6,55.6,7.4,8,22.4,4,1.1,10.8,19,0,9,0.5,38,Good
94.253263,14.56381,6395878553,Lucknow,20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,0,1,12,0.8,38,Good
68.471687,35.767225,12615269643,Kanpur,26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,32,1,12,0.3,34,Good
77.480462,21.300226,11336197645,Patna,27.2,59.1,3.7,5.2,15,5.2,1.03,11,32,2,11,0.4,37,Good
95.361662,14.040634,8164715698,Ranchi,45.7,76.3,1.1,20.8,23.8,28.2,2.44,3.7,13,6,3,0.4,28,Hazardous
86.966957,28.502912,10560625199,Bhubaneswar,41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,20,1,13,0.3,32,Hazardous
83.448853,16.248189,9241758439,Visakhapatnam,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,57,1,3,0.3,33,Good
