Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
India,Amritsar,Sector_3,31.61947,74.86432,5.0,194.08,14.73,2.47,80.16,1019.72,323.06,28.2,10,1.4,Spring,2.96,1198.95,5000.0,1204.18,2025-04-06 18:32:00,spring
India,Nagpur,Sector_4,21.1354,79.11302,5.0,135.31,12.05,19.49,149.53,465.63,130.3,25.8,41,2.0,Spring,70.72,561.6,782.38,5000.0,2025-04-30 13:57:00,spring
China,Zhengzhou,Sector_4,34.75967,113.58151,5.0,267.43,88.86,16.55,0.0,1664.57,334.79,9.9,35,3.8,Spring,128.94,5000.0,5000.0,5000.0,2025-03-20 16:33:00,spring
Pakistan,Rawalpindi,City Center,33.5915446,73.053721,5.0,101.5,17.86,2.45,91.74,874.98,207.88,23.3,48,0.8,Spring,2.35,5000.0,5000.0,5000.0,2025-05-17 18:21:00,spring
USA,San Jose,Sector_4,37.32478,-121.87164,2.0,1.4,1.08,0.36,91.94,84.13,3.36,21.4,72,3.4,Spring,175.07,380.65,5000.0,235.75,2025-05-30 11:44:00,spring
Russia,Krasnodar,City Center,45.0351532,38.9772396,2.0,1.12,2.19,1.04,83.48,125.05,1.6,8.9,88,2.1,Spring,74.88,639.38,5000.0,347.97,2025-03-24 11:57:00,spring
Indonesia,Palu,Sector_4,-0.88796,119.89721,1.0,1.96,1.12,0.11,17.68,92.58,3.44,31.7,82,1.1,Spring,120.75,5000.0,5000.0,5000.0,2025-03-20 09:53:00,spring
Germany,Augsburg,Sector_1,48.38085,10.87813,2.0,0.64,2.86,0.2,92.58,101.89,0.83,10.2,86,1.6,Spring,104.27,70.29,1975.57,523.65,2025-03-22 16:14:00,spring
China,Chongqing,Sector_4,30.0454,107.86811,5.0,137.82,26.68,19.23,22.72,1322.88,198.73,24.8,68,1.3,Spring,49.35,5000.0,5000.0,5000.0,2025-05-02 14:23:00,spring
Brazil,Campinas,City Center,-22.9056391,-47.059564,1.0,2.22,0.22,0.15,44.29,45.4,10.63,30.0,45,8.0,Spring,21.12,813.7,5000.0,439.87,2025-04-12 17:22:00,spring
Russia,Kaliningrad,Sector_3,54.68827,20.44327,3.0,37.27,15.26,3.73,35.03,325.57,44.16,9.6,72,3.5,Spring,1267.86,224.16,5000.0,1522.4,2025-04-04 20:31:00,spring
USA,Tampa,Sector_3,27.95653,-82.44323,2.0,1.62,0.92,0.29,99.48,96.04,6.34,25.9,73,4.9,Spring,28.64,39.29,1193.58,5000.0,2025-05-14 13:24:00,spring
China,Zibo,Sector_4,36.83504,118.01525,5.0,146.97,74.88,42.33,0.0,1768.93,202.04,12.9,54,2.2,Spring,250.33,5000.0,5000.0,5000.0,2025-04-09 20:16:00,spring
Brazil,Osasco,Sector_3,-23.55904,-46.75491,1.0,2.49,0.07,0.12,59.38,48.15,11.25,27.1,71,6.7,Spring,11.09,651.84,5000.0,2078.34,2025-05-09 18:35:00,spring
Germany,Augsburg,Sector_3,48.34423,10.92186,2.0,0.5,3.46,0.19,82.07,100.78,0.92,9.3,75,1.7,Spring,1770.8,919.2,1304.34,1190.31,2025-04-04 17:30:00,spring
Indonesia,Bengkulu,City Center,-4.0035184,101.8393474,1.0,1.25,0.03,0.08,59.9,115.88,4.88,35.1,61,7.6,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-01 14:57:00,spring
Russia,Vladivostok,Sector_4,43.14033,131.87943,2.0,3.2,4.47,3.84,102.51,127.98,3.96,-0.5,38,4.4,Spring,1612.28,5000.0,5000.0,5000.0,2025-03-08 17:50:00,spring
Germany,Stuttgart,Sector_1,48.74025,9.20357,3.0,26.33,28.15,2.34,7.82,534.26,30.4,14.4,67,1.1,Spring,63.62,5000.0,5000.0,5000.0,2025-05-27 19:25:00,spring
Russia,Kirov,Sector_4,58.61951,49.65562,1.0,3.24,7.77,0.6,48.7,137.7,4.42,-7.6,93,1.9,Spring,67.08,118.68,5000.0,259.43,2025-05-08 17:28:00,spring
Nigeria,Warri,Sector_4,5.50225,5.74673,1.0,1.15,0.06,0.08,25.54,87.16,3.0,37.6,40,3.7,Spring,1009.95,5000.0,5000.0,5000.0,2025-05-16 10:29:00,spring
USA,Seattle,Sector_3,47.62341,-122.30171,2.0,0.62,0.7,0.22,116.06,84.44,2.23,12.1,70,10.8,Spring,82.95,532.09,5000.0,1204.01,2025-03-04 08:47:00,spring
Bangladesh,Naogaon,Sector_1,24.78168,88.93947,5.0,190.3,30.46,11.13,76.81,1135.53,254.03,27.4,39,3.4,Spring,684.49,5000.0,5000.0,5000.0,2025-03-16 15:05:00,spring
Germany,Hagen,City Center,51.3582945,7.473296,1.0,6.15,14.15,0.89,51.03,174.29,9.41,14.1,71,1.0,Spring,250.1,80.69,1954.33,554.12,2025-05-20 20:56:00,spring
USA,Arlington,City Center,32.7355816,-97.1071186,1.0,3.26,3.01,0.08,64.09,122.68,4.67,20.1,66,4.5,Spring,0.8,5000.0,5000.0,5000.0,2025-05-28 15:29:00,spring
China,Chengdu,Sector_2,30.69562,104.08012,5.0,243.86,29.64,24.83,59.74,1282.78,307.47,18.4,69,2.0,Spring,148.04,5000.0,5000.0,5000.0,2025-05-06 13:31:00,spring
Indonesia,Banda Aceh,Sector_3,5.57381,95.35813,1.0,2.34,0.22,0.03,64.55,146.76,3.36,33.0,70,4.2,Spring,219.55,891.06,269.43,5000.0,2025-05-09 16:18:00,spring
India,Surat,Sector_4,21.20592,72.8506,5.0,129.09,10.42,36.39,198.21,543.81,140.54,32.3,33,3.6,Spring,107.81,5000.0,5000.0,5000.0,2025-05-19 08:58:00,spring
Brazil,São Paulo,Sector_4,-23.52465,-46.62649,1.0,2.95,0.07,0.17,59.7,37.87,12.81,29.1,62,7.0,Spring,90.01,289.88,5000.0,163.84,2025-03-27 16:42:00,spring
Bangladesh,Tangail,Sector_1,24.23395,89.92223,5.0,113.72,11.43,3.02,84.18,570.48,146.69,27.1,36,3.5,Spring,176.11,5000.0,5000.0,5000.0,2025-04-16 13:26:00,spring
Nigeria,Ilora,Sector_3,7.83319,3.92249,2.0,13.51,1.93,1.25,76.56,255.51,34.23,41.7,10,1.9,Spring,135.55,5000.0,5000.0,5000.0,2025-05-06 12:13:00,spring
Germany,Magdeburg,Sector_4,52.14465,11.64359,3.0,20.59,24.58,0.99,33.22,277.32,22.22,15.2,74,0.7,Spring,410.42,754.24,2814.32,33.48,2025-03-18 16:38:00,spring
China,Dongguan,Sector_2,23.00159,113.76604,5.0,116.08,63.57,39.46,40.86,560.4,135.9,28.7,25,2.8,Spring,67.35,5000.0,5000.0,5000.0,2025-04-13 10:40:00,spring
Nigeria,Uyo,Sector_2,5.02503,7.95685,1.0,0.88,0.15,0.08,24.52,100.98,2.19,41.0,51,5.4,Spring,374.97,5000.0,5000.0,5000.0,2025-03-01 08:06:00,spring
Indonesia,Probolinggo,Sector_1,-7.73899,113.22704,1.0,2.31,0.38,0.18,56.66,67.36,9.68,35.3,66,2.1,Spring,160.23,5000.0,5000.0,5000.0,2025-03-27 08:33:00,spring
India,New Delhi,City Center,28.6138954,77.2090057,5.0,148.92,29.22,3.81,83.85,873.61,184.32,25.3,58,2.5,Spring,1.72,5000.0,5000.0,5000.0,2025-05-18 12:23:00,spring
Brazil,Juiz de Fora,Sector_3,-21.76359,-43.33982,1.0,2.35,2.3,2.06,42.69,63.2,5.61,26.7,71,5.0,Spring,37.86,209.2,5000.0,5000.0,2025-04-13 10:07:00,spring
Nigeria,Jos,City Center,9.9175125,8.8979401,5.0,98.64,0.76,0.23,86.1,160.83,293.52,35.1,10,3.8,Spring,135.13,5000.0,5000.0,5000.0,2025-03-28 14:41:00,spring
Pakistan,Bahawalnagar,City Center,29.9935922,73.2527621,5.0,221.19,3.42,2.08,170.88,602.27,497.19,25.4,10,2.7,Spring,2.01,5000.0,5000.0,5000.0,2025-03-07 19:40:00,spring
India,Vijayawada,Sector_1,16.53784,80.61919,5.0,130.18,4.12,5.77,213.81,368.26,137.83,34.8,61,0.5,Spring,581.67,476.55,5000.0,5000.0,2025-05-06 13:18:00,spring
Indonesia,Ambon,Sector_4,-3.67263,128.19146,1.0,1.97,0.21,0.06,66.51,121.46,3.4,34.6,79,2.4,Spring,180.81,380.29,5000.0,5000.0,2025-03-12 19:13:00,spring
China,Chengdu,City Center,30.659867,104.063315,5.0,238.99,29.0,25.86,68.6,1348.08,298.03,19.8,63,1.1,Spring,112.25,5000.0,5000.0,5000.0,2025-04-07 08:01:00,spring
Nigeria,Ifẹ,Sector_3,7.48322,4.55135,2.0,9.07,2.19,1.13,49.21,260.25,17.85,39.7,18,2.1,Spring,22.17,5000.0,5000.0,5000.0,2025-05-08 14:24:00,spring
Indonesia,Jayapura,Sector_3,-2.5794,140.69947,1.0,0.53,0.3,0.08,1.75,53.15,0.58,34.1,73,2.0,Spring,997.1,5000.0,5000.0,5000.0,2025-04-04 20:00:00,spring
Indonesia,Cilegon,Sector_2,-6.02726,106.05857,1.0,0.62,0.13,0.08,30.04,66.27,1.46,37.0,72,6.7,Spring,265.85,1139.35,900.75,5000.0,2025-04-27 09:06:00,spring
Russia,Ivanovo,Sector_3,56.97843,40.96826,1.0,4.98,24.63,3.18,34.25,145.9,7.33,10.4,91,3.4,Spring,183.81,128.84,5000.0,819.92,2025-03-06 11:32:00,spring
USA,Arlington,Sector_1,32.76569,-97.0835,1.0,3.02,3.88,0.08,69.98,129.6,4.15,18.5,60,4.0,Spring,154.03,5000.0,5000.0,5000.0,2025-05-16 17:16:00,spring
Indonesia,Serang,Sector_2,-6.13644,106.1713,1.0,0.53,0.11,0.06,33.96,73.83,1.67,31.0,79,2.7,Spring,64.5,5000.0,5000.0,5000.0,2025-05-29 12:46:00,spring
Russia,Barnaul,Sector_3,53.33395,83.81934,1.0,0.4,3.86,5.51,88.65,125.11,0.52,-10.8,52,6.0,Spring,2059.85,1833.37,5000.0,1697.76,2025-03-01 10:47:00,spring
India,Indore,Sector_4,22.68207,75.84275,5.0,83.62,7.0,7.5,118.52,377.69,104.22,25.2,39,2.7,Spring,55.72,5000.0,5000.0,5000.0,2025-03-05 18:58:00,spring
Bangladesh,Sylhet,Sector_2,24.87237,91.86005,4.0,37.82,15.46,1.91,77.55,463.68,62.51,22.6,36,1.3,Spring,96.04,493.85,5000.0,5000.0,2025-03-25 20:11:00,spring
Russia,Naberezhnye Chelny,Sector_1,55.72221,52.40764,1.0,5.28,4.37,0.9,54.46,143.47,4.77,0.0,79,1.1,Spring,268.77,843.73,5000.0,960.53,2025-05-15 14:08:00,spring
India,Allahabad,Sector_4,25.43751,81.84872,5.0,89.44,15.09,2.97,69.48,477.22,144.96,28.5,16,2.4,Spring,4.93,5000.0,5000.0,5000.0,2025-05-05 13:33:00,spring
Nigeria,Bauchi,Sector_2,10.62813,10.01544,5.0,79.52,1.0,0.22,91.46,107.18,358.76,35.3,10,3.0,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-09 11:00:00,spring
Bangladesh,Kushtia,Sector_4,23.93588,89.13413,5.0,196.52,45.52,21.06,89.38,1595.66,273.56,30.9,51,1.9,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-16 11:21:00,spring
Indonesia,Bontang,Sector_2,0.12186,117.48612,1.0,4.11,4.87,1.02,19.06,196.8,3.96,36.4,67,1.4,Spring,160.28,1347.99,1067.7,5000.0,2025-05-05 10:37:00,spring
Nigeria,Katsina,Sector_3,12.54707,7.63441,5.0,126.32,0.78,0.52,122.61,157.48,365.12,33.8,10,4.8,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-25 10:49:00,spring
Germany,Osnabrück,Sector_2,52.279,8.01765,2.0,14.31,26.15,4.46,11.77,302.3,26.58,18.2,64,3.9,Spring,821.16,1152.19,209.0,670.09,2025-03-20 15:23:00,spring
China,Baotou,Sector_2,40.57843,109.95206,3.0,25.47,10.87,4.12,73.72,176.8,43.91,4.1,70,4.8,Spring,67.78,5000.0,5000.0,5000.0,2025-05-09 11:04:00,spring
USA,San Jose,Sector_3,37.3618,-121.86178,2.0,1.53,1.06,0.3,80.73,70.7,3.31,16.2,80,3.5,Spring,4.71,268.98,5000.0,580.62,2025-04-08 10:10:00,spring
Nigeria,Ebute Ikorodu,City Center,6.6036712,3.4904655,1.0,4.45,0.1,0.07,35.93,127.26,11.69,35.7,51,5.6,Spring,39.37,593.42,672.3,5000.0,2025-05-25 13:30:00,spring
India,Navi Mumbai,Sector_1,18.99927,73.0072,5.0,110.12,2.08,17.49,263.0,415.92,164.89,36.0,30,3.2,Spring,1303.32,5000.0,5000.0,5000.0,2025-05-28 14:41:00,spring
Brazil,Contagem,Sector_1,-19.90928,-44.07189,1.0,3.63,0.63,0.39,65.48,127.37,4.48,36.5,55,3.0,Spring,249.52,133.62,5000.0,5000.0,2025-03-22 16:21:00,spring
Germany,Bremen,Sector_4,53.08868,8.75162,2.0,18.4,31.99,4.68,15.76,269.38,28.57,16.4,74,4.2,Spring,176.3,401.46,5000.0,382.27,2025-05-31 20:02:00,spring
India,Madurai,Sector_3,9.93493,78.07773,1.0,6.3,11.94,3.04,26.55,269.26,11.26,36.3,51,4.7,Spring,31.58,5000.0,5000.0,5000.0,2025-04-21 13:51:00,spring
China,Nantong,Sector_2,31.96695,120.93604,5.0,136.82,84.13,48.08,0.0,1539.96,192.63,14.6,48,3.0,Spring,316.11,5000.0,5000.0,5000.0,2025-05-22 20:01:00,spring
Brazil,Caxias do Sul,Sector_3,-29.14211,-51.15683,2.0,3.57,0.52,2.02,84.38,54.5,7.12,29.3,37,2.4,Spring,129.63,617.08,5000.0,5000.0,2025-04-05 16:21:00,spring
Nigeria,Maiduguri,Sector_1,11.83729,13.18663,5.0,77.43,0.47,0.15,69.85,82.87,376.83,35.4,10,5.5,Spring,29.93,5000.0,5000.0,5000.0,2025-05-30 14:09:00,spring
Indonesia,Banda Aceh,Sector_2,5.5267,95.32118,1.0,2.57,0.21,0.03,60.04,130.04,2.82,35.2,73,3.5,Spring,57.95,1420.94,361.45,5000.0,2025-03-02 15:23:00,spring
Pakistan,Pakpattan,Sector_2,30.33778,73.38613,5.0,286.67,5.15,1.48,136.44,881.88,528.86,27.7,10,2.2,Spring,297.41,5000.0,5000.0,5000.0,2025-05-19 18:46:00,spring
China,Nantong,Sector_3,32.0157,120.90115,5.0,108.1,82.21,41.83,0.0,1381.65,184.19,14.6,63,3.1,Spring,0.61,5000.0,5000.0,5000.0,2025-05-21 16:56:00,spring
Bangladesh,Sirajganj,Sector_4,24.47048,89.71649,5.0,154.64,17.4,2.92,75.84,766.11,160.88,34.6,62,4.3,Spring,88.43,5000.0,5000.0,5000.0,2025-04-30 13:54:00,spring
Germany,Potsdam,City Center,52.4009309,13.0591397,3.0,19.56,18.35,1.28,42.77,261.45,27.25,10.3,78,3.0,Spring,486.18,627.76,1390.02,161.97,2025-03-14 14:20:00,spring
India,Gwalior,Sector_4,26.19802,78.1464,5.0,120.23,7.6,4.36,119.1,356.91,120.97,23.3,24,0.6,Spring,103.46,5000.0,5000.0,5000.0,2025-04-22 18:22:00,spring
Nigeria,Ifẹ,Sector_1,7.48208,4.57497,2.0,8.52,1.95,1.4,56.16,235.69,15.85,39.1,18,2.8,Spring,68.54,5000.0,5000.0,5000.0,2025-04-25 15:55:00,spring
Indonesia,Bekasi,Sector_2,-6.24793,106.99489,1.0,0.61,0.33,0.08,44.14,79.26,2.19,36.5,76,3.8,Spring,5.12,5000.0,5000.0,5000.0,2025-05-26 08:33:00,spring
Russia,Orenburg,City Center,51.7671248,55.0978517,2.0,4.43,1.01,0.34,86.72,126.55,6.13,-2.3,88,4.2,Spring,42.17,502.79,5000.0,391.87,2025-04-10 17:49:00,spring
Brazil,Salvador,Sector_1,-13.02169,-38.46605,2.0,1.26,0.13,0.12,84.02,52.29,5.39,37.2,39,6.7,Spring,1019.07,5000.0,5000.0,5000.0,2025-04-28 09:45:00,spring
USA,New York,Sector_2,40.68912,-73.96676,2.0,14.8,8.84,1.76,51.39,147.31,16.76,8.8,58,6.3,Spring,70.35,534.96,5000.0,588.81,2025-04-01 17:03:00,spring
China,Daqing,Sector_3,46.61676,125.11244,4.0,47.41,28.8,12.18,25.72,420.15,67.14,-4.7,51,2.8,Spring,22.31,5000.0,5000.0,5000.0,2025-03-15 16:29:00,spring
USA,Sacramento,Sector_4,38.57781,-121.44434,1.0,8.61,11.99,0.9,43.81,166.94,10.88,13.4,74,6.9,Spring,321.59,1131.81,2057.24,5000.0,2025-05-31 20:28:00,spring
Nigeria,Ondo,Sector_3,7.02693,5.01853,1.0,1.99,0.1,0.07,33.86,98.04,4.6,40.6,21,3.3,Spring,214.76,5000.0,5000.0,5000.0,2025-04-19 12:12:00,spring
Nigeria,Kaduna,Sector_2,10.52876,7.41082,5.0,98.99,1.21,0.28,87.95,196.61,282.89,40.7,10,1.6,Spring,0.7,5000.0,5000.0,5000.0,2025-05-01 13:55:00,spring
China,Changchun,City Center,43.8844201,125.3180998,5.0,58.13,66.93,44.18,5.57,719.66,84.56,0.4,54,3.4,Spring,161.47,5000.0,5000.0,5000.0,2025-05-11 12:33:00,spring
Indonesia,Depok,Sector_4,-6.40243,106.8002,1.0,1.1,0.24,0.08,50.24,63.18,3.15,30.1,79,3.8,Spring,193.54,5000.0,5000.0,5000.0,2025-03-27 08:11:00,spring
Pakistan,Sargodha,Sector_4,32.08633,72.66591,5.0,244.47,11.22,2.57,106.64,1013.11,307.89,26.3,10,3.4,Spring,27.89,5000.0,5000.0,5000.0,2025-03-12 17:45:00,spring
China,Shanghai,Sector_2,31.21409,121.47749,5.0,148.1,90.97,63.61,0.0,1616.44,187.77,16.9,63,3.4,Spring,34.25,5000.0,5000.0,5000.0,2025-03-29 18:08:00,spring
Germany,Kiel,Sector_2,54.3634,10.15209,3.0,20.8,29.95,1.57,10.66,264.5,26.78,14.1,79,3.2,Spring,2194.63,55.65,5000.0,598.9,2025-03-19 14:35:00,spring
India,Nashik,City Center,20.0112475,73.7902364,5.0,146.29,25.8,25.92,168.58,881.52,216.56,28.5,25,3.0,Spring,43.65,388.16,814.74,5000.0,2025-05-07 14:10:00,spring
Indonesia,Padang,Sector_2,-0.92986,100.3753,1.0,1.97,0.09,0.02,53.27,103.86,2.28,35.5,86,3.2,Spring,396.43,1012.87,144.94,5000.0,2025-04-19 16:21:00,spring
Brazil,Maceió,City Center,-9.6476843,-35.7339264,1.0,0.87,0.07,0.08,82.45,54.75,4.3,40.9,34,5.5,Spring,10.4,738.14,5000.0,5000.0,2025-04-23 15:13:00,spring
Indonesia,Jambi,Sector_2,-1.69129,102.67486,1.0,6.46,2.96,0.4,7.26,274.5,10.36,30.2,81,2.3,Spring,260.02,5000.0,5000.0,5000.0,2025-05-15 08:46:00,spring
China,Baotou,Sector_4,40.62103,109.97676,3.0,22.8,10.46,4.19,74.8,172.43,30.83,1.4,69,4.2,Spring,59.86,5000.0,5000.0,5000.0,2025-05-22 09:10:00,spring
Indonesia,Bontang,Sector_3,0.14443,117.48316,1.0,3.13,4.63,0.79,25.47,202.23,4.86,33.5,59,1.5,Spring,647.31,5000.0,5000.0,5000.0,2025-04-13 11:28:00,spring
Brazil,Curitiba,Sector_3,-25.4501,-49.30133,1.0,2.22,0.27,0.34,55.11,53.64,4.19,25.7,61,5.6,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-14 18:22:00,spring
Germany,Hamm,City Center,51.681281,7.8191185,2.0,10.66,15.56,1.66,25.39,191.55,14.32,16.6,73,4.0,Spring,75.29,436.68,1709.06,338.55,2025-05-25 08:34:00,spring
Nigeria,Abuja,City Center,9.0643305,7.4892974,5.0,81.05,0.78,0.32,98.15,233.01,243.97,42.2,10,2.9,Spring,85.25,93.06,5000.0,5000.0,2025-05-19 11:35:00,spring
Russia,Yaroslavl,Sector_3,57.65113,39.89375,1.0,2.89,6.36,1.0,71.66,128.42,3.43,8.1,89,3.6,Spring,1387.43,712.32,5000.0,2010.53,2025-05-25 16:52:00,spring
Bangladesh,Kishoreganj,City Center,24.4339822,90.7857232,5.0,55.69,5.85,2.22,93.42,319.81,88.68,26.6,44,3.1,Spring,56.71,1165.58,1725.84,5000.0,2025-03-21 14:49:00,spring
Indonesia,Bandung,Sector_3,-6.90616,107.61136,1.0,1.97,0.46,0.14,53.24,85.93,5.55,32.4,67,1.7,Spring,79.44,203.42,5000.0,445.76,2025-03-16 20:29:00,spring
Russia,Perm,Sector_4,57.98553,56.21534,1.0,2.93,5.5,0.52,43.09,179.45,4.17,-8.7,74,1.2,Spring,129.63,804.18,5000.0,105.59,2025-04-10 08:01:00,spring
Bangladesh,Lakshmipur,Sector_1,22.92878,90.84644,5.0,70.72,2.61,2.48,133.54,233.97,67.93,29.9,44,4.3,Spring,93.88,5000.0,5000.0,5000.0,2025-05-23 11:44:00,spring
USA,Virginia Beach,Sector_4,36.8183,-75.98697,2.0,6.85,4.34,1.57,71.3,145.92,11.31,14.0,35,4.0,Spring,180.66,5000.0,5000.0,5000.0,2025-04-04 11:58:00,spring
Pakistan,Islamabad,City Center,33.6938118,73.0651511,5.0,112.79,21.11,2.72,70.66,961.7,220.61,23.0,37,2.2,Spring,8.98,5000.0,5000.0,5000.0,2025-03-09 17:55:00,spring
Germany,Wiesbaden,Sector_1,50.09102,8.17695,1.0,6.99,12.04,1.01,58.77,223.03,10.95,8.3,86,0.4,Spring,1180.16,1870.75,2056.96,957.34,2025-05-22 09:12:00,spring
Brazil,Porto Alegre,Sector_2,-30.00477,-51.19551,1.0,0.94,0.11,0.15,75.43,50.9,3.61,30.5,25,2.5,Spring,142.93,204.96,5000.0,5000.0,2025-04-17 18:43:00,spring
Indonesia,Bandar Lampung,Sector_4,-5.45712,105.24106,1.0,0.9,0.06,0.06,42.4,125.05,2.23,28.3,52,1.2,Spring,404.21,5000.0,5000.0,5000.0,2025-03-19 11:21:00,spring
Russia,Ivanovo,Sector_4,57.03289,40.96208,1.0,4.93,23.96,2.44,37.63,119.06,6.46,7.5,84,3.5,Spring,300.17,0.0,5000.0,2227.35,2025-05-25 20:21:00,spring
Indonesia,Jambi,Sector_4,-1.69322,102.71146,1.0,6.67,2.85,0.44,6.83,253.77,10.06,30.0,80,2.2,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-18 09:33:00,spring
USA,Oakland,Sector_1,37.81374,-122.31058,2.0,1.3,1.07,0.28,80.16,60.09,3.98,23.1,70,3.4,Spring,56.49,0.0,5000.0,885.78,2025-05-05 14:41:00,spring
Pakistan,Sahiwal,Sector_1,30.68568,73.13197,5.0,250.71,8.75,1.01,148.26,1054.5,482.38,29.3,10,1.8,Spring,895.16,5000.0,5000.0,5000.0,2025-04-13 19:51:00,spring
USA,Jacksonville,City Center,30.3321838,-81.655651,1.0,2.73,5.72,0.15,51.65,128.84,5.48,22.4,85,2.6,Spring,8.57,118.98,5000.0,1193.24,2025-04-01 08:43:00,spring
Germany,Krefeld,Sector_4,51.32403,6.51031,2.0,7.75,13.72,0.63,27.93,181.94,10.79,15.3,64,3.9,Spring,67.23,499.96,298.72,43.54,2025-04-15 18:56:00,spring
Indonesia,Semarang,City Center,-6.9903988,110.4229104,2.0,10.32,7.99,2.04,40.39,294.76,23.43,38.0,84,0.7,Spring,83.72,130.57,5000.0,5000.0,2025-05-29 11:51:00,spring
Bangladesh,Comilla,Sector_3,23.47641,91.15084,5.0,60.23,5.56,2.16,80.79,278.95,83.1,24.9,56,2.8,Spring,569.07,530.37,5000.0,5000.0,2025-05-13 09:01:00,spring
Germany,Mannheim,Sector_4,49.46985,8.52901,2.0,10.47,26.18,1.25,60.38,303.79,19.19,14.3,77,1.3,Spring,836.35,1442.42,35.47,1922.45,2025-03-13 20:51:00,spring
Pakistan,Karachi,Sector_2,24.84525,67.02072,5.0,126.39,0.68,8.02,208.07,359.04,182.71,26.8,35,3.2,Spring,57.17,713.81,5000.0,635.52,2025-05-14 13:08:00,spring
China,Fuzhou,Sector_3,26.06895,119.25831,5.0,64.12,33.24,36.68,38.2,466.15,105.46,22.4,56,1.9,Spring,309.65,5000.0,5000.0,5000.0,2025-03-31 19:42:00,spring
China,Nantong,Sector_1,32.00373,120.84487,5.0,122.7,70.79,56.78,0.0,1323.12,151.67,17.0,51,3.9,Spring,221.22,5000.0,5000.0,5000.0,2025-03-31 15:31:00,spring
Bangladesh,Patiya,Sector_3,22.29375,91.99016,4.0,55.66,0.52,3.26,164.63,215.87,54.49,28.7,73,2.4,Spring,613.86,5000.0,5000.0,5000.0,2025-03-13 17:42:00,spring
India,Bhopal,Sector_2,23.23681,77.42635,4.0,55.59,4.06,1.67,104.18,236.72,79.57,28.2,47,3.1,Spring,2.94,5000.0,5000.0,5000.0,2025-03-15 16:45:00,spring
China,Huai'an,Sector_3,33.61502,119.03156,5.0,100.71,53.12,12.62,0.15,1178.82,119.75,16.0,60,2.7,Spring,82.51,5000.0,5000.0,5000.0,2025-03-17 11:55:00,spring
Bangladesh,Madaripur,Sector_1,23.20356,90.18887,5.0,84.06,4.86,2.9,108.86,428.23,117.56,27.6,40,3.6,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-17 11:34:00,spring
Pakistan,Khanpur,Sector_1,28.60481,70.6445,5.0,244.63,2.96,5.37,159.82,714.11,444.99,30.7,10,4.2,Spring,1331.83,5000.0,5000.0,5000.0,2025-05-09 09:09:00,spring
Russia,Tula,Sector_4,54.16437,37.62997,2.0,4.16,2.49,0.61,89.0,134.25,4.79,11.1,88,3.4,Spring,293.49,229.66,2231.2,2388.68,2025-03-24 09:44:00,spring
Bangladesh,Gazipur,Sector_3,24.00103,90.42764,5.0,78.68,8.55,2.05,92.34,484.07,101.15,29.3,57,2.7,Spring,125.46,5000.0,5000.0,5000.0,2025-04-17 17:54:00,spring
USA,Oklahoma City,City Center,35.4729886,-97.5170536,1.0,5.82,7.2,0.02,44.93,176.83,6.56,14.9,76,1.3,Spring,85.67,344.14,30.36,1658.43,2025-05-11 14:27:00,spring
Russia,Ufa,Sector_2,54.71268,55.95163,1.0,3.83,3.26,0.42,72.92,115.33,4.43,-0.6,79,2.3,Spring,173.86,5000.0,5000.0,5000.0,2025-03-21 15:53:00,spring
India,Allahabad,Sector_1,25.44981,81.83348,5.0,90.71,13.26,3.1,67.97,546.32,111.04,26.7,15,2.4,Spring,75.11,5000.0,5000.0,5000.0,2025-05-20 09:03:00,spring
China,Beijing,Sector_3,40.16577,116.44844,5.0,206.82,61.73,38.03,0.0,1725.65,292.13,2.9,83,2.4,Spring,1029.52,5000.0,5000.0,5000.0,2025-03-27 15:34:00,spring
China,Tangshan,Sector_4,39.63502,118.13175,5.0,123.73,49.87,26.45,1.39,960.64,176.22,9.9,63,3.2,Spring,356.27,5000.0,5000.0,5000.0,2025-04-16 19:30:00,spring
USA,Austin,Sector_2,30.24556,-97.73147,1.0,3.37,15.12,0.22,48.29,140.59,6.32,22.1,71,1.9,Spring,21.31,1219.07,5000.0,109.83,2025-03-27 15:39:00,spring
Nigeria,Makurdi,Sector_1,7.76091,8.54379,5.0,66.5,2.26,1.15,61.44,415.95,263.32,41.6,10,2.1,Spring,444.9,5000.0,5000.0,5000.0,2025-05-27 19:56:00,spring
Germany,Gelsenkirchen,Sector_4,51.51883,7.06846,1.0,5.09,7.67,0.51,54.81,160.46,7.73,18.4,75,0.8,Spring,129.15,188.05,940.27,43.71,2025-04-28 16:52:00,spring
Pakistan,Hyderabad,Sector_1,25.42438,68.37164,5.0,176.02,12.39,3.84,141.13,823.75,311.29,24.0,10,3.0,Spring,652.51,5000.0,5000.0,5000.0,2025-05-25 10:54:00,spring
