Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Pakistan,Sadiqabad,Sector_2,28.3161,70.09981,5.0,197.64,3.94,8.67,182.64,802.05,392.04,33.8,10,3.8,Summer,55.22,5000.0,5000.0,5000.0,2025-06-30 09:02:00,summer
Indonesia,Bandar Lampung,Sector_3,-5.44526,105.29963,1.0,0.65,0.07,0.06,66.26,95.15,1.88,35.4,41,2.0,Summer,204.65,5000.0,5000.0,5000.0,2025-06-21 18:55:00,summer
India,Kota,Sector_2,25.20307,75.85163,5.0,57.53,8.69,6.8,134.95,313.94,72.93,36.0,10,2.2,Summer,591.99,5000.0,5000.0,5000.0,2025-07-24 15:24:00,summer
Indonesia,Bengkulu,Sector_4,-3.98373,101.82926,1.0,1.35,0.03,0.07,69.48,114.93,4.06,41.1,64,8.6,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-22 20:22:00,summer
India,Meerut,City Center,29.0018557,77.7679671,5.0,122.1,30.75,4.45,90.25,915.16,209.56,34.2,10,2.9,Summer,526.21,5000.0,5000.0,5000.0,2025-08-20 20:54:00,summer
China,Handan,Sector_1,36.59769,114.52186,5.0,222.81,116.83,28.73,0.0,2158.88,245.17,18.2,36,5.9,Summer,126.53,5000.0,5000.0,5000.0,2025-06-08 09:32:00,summer
Nigeria,Mubi,Sector_3,10.26523,13.24813,5.0,51.02,0.75,0.23,107.36,125.87,217.55,43.0,10,3.8,Summer,466.39,5000.0,5000.0,5000.0,2025-08-03 20:28:00,summer
Pakistan,Shikarpur,City Center,27.9579085,68.6467484,5.0,157.73,7.68,4.75,178.23,624.09,271.37,36.2,10,3.2,Summer,164.06,5000.0,5000.0,5000.0,2025-07-03 09:02:00,summer
Russia,Kazan,Sector_2,55.80139,49.1811,1.0,4.38,10.01,1.92,33.02,141.85,5.28,6.9,84,1.6,Summer,139.52,348.29,5000.0,359.7,2025-08-26 14:32:00,summer
India,Jabalpur,City Center,23.1701522,79.9324505,3.0,28.41,4.11,2.31,96.97,199.23,36.49,29.7,61,2.9,Summer,73.05,5000.0,5000.0,5000.0,2025-07-16 13:50:00,summer
Germany,Osnabrück,Sector_1,52.24847,8.03338,2.0,10.01,33.85,4.33,13.74,267.8,22.58,22.7,68,5.0,Summer,352.12,201.81,365.67,1384.95,2025-08-01 19:04:00,summer
USA,Tampa,Sector_1,27.92822,-82.44399,2.0,1.03,1.24,0.24,135.43,76.8,5.03,33.9,66,5.2,Summer,1027.05,0.0,5000.0,1944.2,2025-06-08 10:48:00,summer
Russia,Stavropol,Sector_1,44.8473,43.43237,1.0,4.11,7.29,1.58,81.3,127.77,5.9,13.4,48,2.0,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-23 10:37:00,summer
Bangladesh,Nawabganj,Sector_2,24.56193,88.27697,5.0,150.36,33.62,5.35,83.47,1141.74,205.73,32.1,30,4.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-17 08:42:00,summer
Russia,Kursk,City Center,51.7309249,36.1923123,2.0,7.65,4.83,0.53,42.92,162.35,9.28,16.4,64,5.9,Summer,43.28,469.13,584.57,192.4,2025-08-01 13:28:00,summer
Bangladesh,Nilphamari,Sector_3,25.92562,88.83017,5.0,122.13,13.49,3.99,124.89,780.42,155.28,35.7,31,3.3,Summer,1432.54,5000.0,5000.0,5000.0,2025-06-02 11:31:00,summer
Germany,Wuppertal,Sector_4,51.27456,7.17641,1.0,4.73,14.63,0.57,54.86,152.61,8.9,26.0,60,3.6,Summer,356.96,128.07,5000.0,243.31,2025-08-13 08:25:00,summer
India,Kota,Sector_3,25.14123,75.87107,5.0,63.21,7.13,3.55,88.42,212.89,65.49,36.9,10,1.8,Summer,203.86,236.74,5000.0,5000.0,2025-08-25 08:09:00,summer
Bangladesh,Rajshahi,Sector_2,24.61631,89.02423,5.0,122.01,27.42,6.23,90.49,1016.39,201.68,35.5,32,4.5,Summer,1654.06,5000.0,5000.0,5000.0,2025-06-26 09:56:00,summer
Brazil,Londrina,Sector_4,-23.30178,-51.14958,1.0,1.78,0.38,0.15,74.92,53.61,3.37,39.8,44,7.4,Summer,190.02,662.19,1409.43,1473.11,2025-07-31 10:46:00,summer
Nigeria,Aba,City Center,5.1128008,7.3651376,1.0,1.52,0.29,0.15,29.95,116.16,3.64,47.0,42,5.5,Summer,27.92,5000.0,5000.0,5000.0,2025-07-07 17:33:00,summer
India,Gwalior,City Center,26.2037247,78.1573628,5.0,74.55,7.14,3.09,158.48,358.4,123.24,32.5,12,1.3,Summer,35.47,5000.0,5000.0,5000.0,2025-07-09 14:44:00,summer
Russia,Izhevsk,Sector_1,56.8372,53.13262,1.0,3.18,16.19,2.47,60.49,129.46,3.5,0.7,82,1.8,Summer,311.47,530.7,5000.0,203.57,2025-08-28 13:11:00,summer
Brazil,Mauá,Sector_4,-23.68447,-46.46808,1.0,1.81,0.07,0.12,73.55,43.98,14.21,31.1,67,5.5,Summer,167.76,223.1,5000.0,957.05,2025-06-16 12:43:00,summer
Nigeria,Aba,Sector_4,5.15046,7.35526,1.0,1.26,0.25,0.16,26.17,102.12,2.9,48.1,37,5.7,Summer,298.42,5000.0,5000.0,5000.0,2025-06-26 13:50:00,summer
Bangladesh,Cox's Bazar,Sector_4,21.20194,92.03141,4.0,35.33,0.51,3.33,183.59,166.02,43.89,34.8,59,4.4,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-23 11:23:00,summer
Brazil,Londrina,Sector_3,-23.33924,-51.16605,1.0,2.21,0.42,0.15,69.16,66.67,3.3,36.5,43,7.0,Summer,198.32,5000.0,5000.0,5000.0,2025-06-03 20:12:00,summer
Russia,Novosibirsk,Sector_1,54.92945,82.96833,1.0,1.02,3.92,0.59,59.95,152.55,1.24,-7.5,70,5.8,Summer,1298.02,5000.0,5000.0,5000.0,2025-07-16 15:54:00,summer
China,Nanning,Sector_2,22.8145,108.37544,5.0,61.22,4.75,3.83,121.44,273.29,72.83,34.5,63,4.0,Summer,17.98,5000.0,5000.0,5000.0,2025-07-09 18:45:00,summer
Pakistan,Lahore,Sector_1,31.55866,74.3569,5.0,228.9,20.31,3.6,93.32,1522.82,375.92,31.2,56,3.2,Summer,395.41,5000.0,5000.0,5000.0,2025-06-25 18:24:00,summer
Germany,Aachen,Sector_4,50.75284,6.12893,2.0,5.93,12.55,0.28,28.43,195.97,11.35,27.7,59,5.5,Summer,126.7,448.75,26.2,661.17,2025-08-06 08:25:00,summer
Nigeria,Enugu,Sector_1,6.4167,7.50714,3.0,18.57,2.06,1.05,90.58,239.45,28.92,48.7,10,2.7,Summer,30.66,5000.0,5000.0,5000.0,2025-07-20 11:51:00,summer
Russia,Kemerovo,Sector_1,55.36787,86.13101,1.0,0.34,2.15,0.52,78.11,125.15,0.38,-2.3,56,6.8,Summer,178.73,1184.79,2554.81,5000.0,2025-07-10 18:29:00,summer
China,Tangshan,Sector_2,39.62538,118.15447,5.0,81.41,48.67,23.26,1.3,874.28,115.96,16.2,40,3.6,Summer,158.61,1139.31,1890.94,5000.0,2025-07-17 16:29:00,summer
Germany,Mülheim,City Center,51.4272925,6.8829192,1.0,4.64,10.37,0.43,52.19,171.72,5.84,18.2,60,5.2,Summer,40.64,214.49,2096.89,223.69,2025-08-14 11:23:00,summer
China,Xuzhou,Sector_4,34.27512,117.18968,5.0,123.76,65.37,12.41,0.0,1339.96,165.7,20.8,29,3.9,Summer,20.82,407.05,5000.0,1765.71,2025-06-08 14:55:00,summer
USA,Raleigh,Sector_1,35.7822,-78.60662,2.0,11.13,7.0,0.53,82.98,182.42,11.68,24.2,19,1.6,Summer,333.2,5000.0,5000.0,5000.0,2025-08-07 09:24:00,summer
China,Xiamen,Sector_2,24.47852,118.06917,3.0,23.05,7.4,7.92,125.44,164.02,32.2,33.5,38,6.2,Summer,316.05,5000.0,5000.0,5000.0,2025-06-11 08:15:00,summer
Nigeria,Kano,Sector_4,11.98231,8.52266,5.0,110.55,1.5,0.44,126.76,146.05,543.03,48.8,10,5.9,Summer,133.28,5000.0,5000.0,5000.0,2025-08-08 15:01:00,summer
Brazil,Goiânia,Sector_4,-16.67849,-49.20818,1.0,1.69,1.36,0.08,38.27,180.12,2.85,44.2,53,3.2,Summer,240.24,779.87,5000.0,5000.0,2025-06-26 20:15:00,summer
China,Huai'an,Sector_4,33.62124,118.98052,5.0,73.13,55.95,8.51,0.06,918.87,113.89,18.8,56,3.6,Summer,381.41,5000.0,5000.0,5000.0,2025-07-15 17:27:00,summer
Bangladesh,Habiganj,Sector_2,24.38569,91.43735,5.0,48.93,17.54,2.66,101.31,520.39,73.88,32.5,40,2.4,Summer,1584.78,5000.0,5000.0,5000.0,2025-08-18 11:55:00,summer
Russia,Barnaul,Sector_4,53.37491,83.80204,1.0,0.35,3.36,4.13,69.28,105.99,0.34,-0.8,53,6.7,Summer,247.46,442.23,5000.0,1144.12,2025-06-28 11:22:00,summer
Germany,Augsburg,City Center,48.3690341,10.8979522,2.0,0.49,3.02,0.18,114.8,96.33,0.8,12.8,71,1.8,Summer,241.83,333.23,5000.0,174.5,2025-07-29 08:45:00,summer
China,Zhengzhou,City Center,34.7472531,113.619321,5.0,219.35,108.95,14.85,0.0,1984.34,307.94,22.2,37,3.8,Summer,183.83,5000.0,5000.0,5000.0,2025-07-02 16:38:00,summer
Pakistan,Abbottabad,Sector_2,34.12317,73.2005,5.0,110.51,40.98,3.48,75.52,1145.63,138.77,28.9,10,2.1,Summer,725.42,5000.0,5000.0,5000.0,2025-07-14 18:07:00,summer
India,Rajkot,Sector_1,22.33737,70.81913,5.0,86.8,11.51,4.39,165.7,416.99,109.7,41.5,19,5.3,Summer,194.19,5000.0,5000.0,5000.0,2025-08-01 20:42:00,summer
Brazil,São Paulo,Sector_3,-23.5516,-46.6813,1.0,2.23,0.08,0.13,77.17,39.87,11.23,30.0,67,6.8,Summer,73.59,274.66,5000.0,784.4,2025-08-23 08:28:00,summer
Germany,Magdeburg,Sector_2,52.11705,11.64368,3.0,19.34,21.82,0.78,36.65,210.84,19.34,20.3,75,1.6,Summer,1375.91,350.6,5000.0,792.09,2025-06-02 18:28:00,summer
Nigeria,Warri,Sector_2,5.5082,5.79087,1.0,0.83,0.06,0.08,29.96,83.75,2.33,46.0,40,4.0,Summer,446.69,5000.0,5000.0,5000.0,2025-07-11 12:32:00,summer
India,Vijayawada,City Center,16.5115306,80.6160469,5.0,103.12,3.95,5.19,243.25,384.22,137.01,38.0,59,1.0,Summer,28.62,259.9,5000.0,5000.0,2025-08-25 15:29:00,summer
Brazil,João Pessoa,Sector_3,-7.0889,-34.89806,2.0,3.21,0.66,0.4,114.14,63.02,5.67,42.9,30,6.2,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-13 12:53:00,summer
Nigeria,Kano,Sector_1,12.01548,8.53776,5.0,111.25,1.37,0.41,133.35,162.41,418.83,44.2,10,5.7,Summer,120.11,5000.0,5000.0,5000.0,2025-08-09 13:06:00,summer
Russia,Irkutsk,City Center,52.2891225,104.279829,2.0,0.32,0.22,0.16,115.49,101.25,0.29,3.3,64,2.8,Summer,23.7,5000.0,5000.0,5000.0,2025-06-21 12:17:00,summer
Russia,Orenburg,Sector_2,51.76027,55.11019,2.0,2.86,1.15,0.32,91.2,89.32,5.41,12.8,76,4.4,Summer,77.62,5000.0,5000.0,5000.0,2025-07-29 15:38:00,summer
China,Beijing,Sector_1,40.1776,116.38603,5.0,208.2,84.22,42.7,0.0,1951.03,287.56,12.0,53,2.6,Summer,465.13,957.52,1493.26,5000.0,2025-07-17 09:18:00,summer
Bangladesh,Lalmonirhat,City Center,25.9163507,89.4461394,5.0,67.49,14.81,1.33,60.06,621.64,88.56,37.4,30,4.0,Summer,6.39,5000.0,5000.0,5000.0,2025-06-13 13:08:00,summer
USA,Mesa,Sector_2,33.40441,-111.84708,3.0,19.91,1.86,0.56,140.83,113.8,48.84,25.0,33,2.8,Summer,152.61,266.96,5000.0,243.7,2025-08-08 19:42:00,summer
Indonesia,South Tangerang,City Center,-6.3227016,106.7085737,1.0,0.66,0.26,0.07,45.63,66.37,1.69,41.8,74,2.4,Summer,33.44,145.02,261.01,1064.02,2025-07-31 16:38:00,summer
Indonesia,Bekasi,Sector_4,-6.24544,106.99685,1.0,0.63,0.33,0.07,47.77,73.13,1.76,37.4,67,4.1,Summer,49.85,5000.0,5000.0,5000.0,2025-07-06 19:41:00,summer
USA,Portland,City Center,45.5202471,-122.674194,2.0,0.61,0.62,0.11,114.16,83.21,2.29,25.0,73,4.9,Summer,9.63,115.93,5000.0,393.2,2025-08-06 12:34:00,summer
Nigeria,Port Harcourt,Sector_1,4.7543,7.04464,1.0,0.57,0.06,0.04,29.68,81.8,1.49,44.5,44,6.3,Summer,515.05,5000.0,5000.0,5000.0,2025-08-20 15:10:00,summer
Nigeria,Awka,Sector_3,6.24732,7.08817,2.0,8.48,1.02,0.62,69.38,198.44,23.95,49.1,10,3.4,Summer,385.12,5000.0,5000.0,5000.0,2025-06-26 09:10:00,summer
Nigeria,Ife,Sector_1,7.51033,4.56218,2.0,6.01,1.76,1.23,78.23,210.27,15.58,52.9,10,3.0,Summer,698.8,5000.0,5000.0,5000.0,2025-07-25 12:33:00,summer
India,Amritsar,Sector_3,31.61947,74.86432,5.0,131.06,17.44,2.34,103.11,1278.63,238.66,27.6,10,2.1,Summer,2.96,1198.95,5000.0,1204.18,2025-07-11 10:43:00,summer
India,Nagpur,Sector_4,21.1354,79.11302,5.0,83.17,13.22,14.31,201.72,375.07,146.9,34.2,31,2.7,Summer,70.72,561.6,782.38,5000.0,2025-07-20 12:56:00,summer
China,Zhengzhou,Sector_4,34.75967,113.58151,5.0,224.66,102.8,15.34,0.0,1599.54,293.34,21.2,25,4.0,Summer,128.94,5000.0,5000.0,5000.0,2025-07-06 15:35:00,summer
Pakistan,Rawalpindi,City Center,33.5915446,73.053721,5.0,77.77,19.82,1.83,87.63,843.89,199.5,28.7,41,1.7,Summer,2.35,5000.0,5000.0,5000.0,2025-07-15 15:16:00,summer
USA,San Jose,Sector_4,37.32478,-121.87164,2.0,1.16,1.18,0.33,103.63,62.32,3.09,25.1,72,4.2,Summer,175.07,380.65,5000.0,235.75,2025-07-14 10:41:00,summer
Russia,Krasnodar,City Center,45.0351532,38.9772396,2.0,0.81,2.18,0.97,104.27,99.54,1.99,17.3,82,2.6,Summer,74.88,639.38,5000.0,347.97,2025-07-11 10:12:00,summer
Indonesia,Palu,Sector_4,-0.88796,119.89721,1.0,1.53,1.32,0.11,21.36,118.67,2.17,34.2,83,1.9,Summer,120.75,5000.0,5000.0,5000.0,2025-07-23 16:36:00,summer
Germany,Augsburg,Sector_1,48.38085,10.87813,2.0,0.6,3.58,0.16,104.35,103.51,0.78,20.2,74,2.7,Summer,104.27,70.29,1975.57,523.65,2025-06-26 18:39:00,summer
China,Chongqing,Sector_4,30.0454,107.86811,5.0,107.67,33.14,21.0,28.8,929.59,130.37,32.7,57,1.9,Summer,49.35,5000.0,5000.0,5000.0,2025-08-17 11:40:00,summer
Brazil,Campinas,City Center,-22.9056391,-47.059564,1.0,1.68,0.2,0.14,53.64,35.32,9.91,39.2,47,8.7,Summer,21.12,813.7,5000.0,439.87,2025-08-12 08:21:00,summer
Russia,Kaliningrad,Sector_3,54.68827,20.44327,3.0,24.13,17.27,3.31,59.31,216.33,29.56,17.4,59,3.6,Summer,1267.86,224.16,5000.0,1522.4,2025-07-25 16:06:00,summer
USA,Tampa,Sector_3,27.95653,-82.44323,2.0,0.91,1.36,0.26,111.06,78.46,4.32,33.1,55,5.6,Summer,28.64,39.29,1193.58,5000.0,2025-08-30 15:03:00,summer
China,Zibo,Sector_4,36.83504,118.01525,5.0,123.89,72.49,34.76,0.0,1799.51,210.11,20.1,35,3.1,Summer,250.33,5000.0,5000.0,5000.0,2025-08-23 13:44:00,summer
Brazil,Osasco,Sector_3,-23.55904,-46.75491,1.0,1.93,0.07,0.11,59.41,37.3,10.78,38.6,55,6.8,Summer,11.09,651.84,5000.0,2078.34,2025-06-05 10:23:00,summer
Germany,Augsburg,Sector_3,48.34423,10.92186,2.0,0.49,3.02,0.18,104.67,110.77,0.87,17.7,71,2.2,Summer,1770.8,919.2,1304.34,1190.31,2025-07-01 12:04:00,summer
Indonesia,Bengkulu,City Center,-4.0035184,101.8393474,1.0,1.28,0.04,0.09,82.83,97.47,3.41,41.4,59,8.2,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-14 11:52:00,summer
Russia,Vladivostok,Sector_4,43.14033,131.87943,2.0,2.62,3.99,3.03,144.83,148.85,4.29,11.0,36,4.7,Summer,1612.28,5000.0,5000.0,5000.0,2025-06-18 20:06:00,summer
Germany,Stuttgart,Sector_1,48.74025,9.20357,3.0,19.8,46.29,2.02,9.83,460.99,25.03,24.9,58,1.7,Summer,63.62,5000.0,5000.0,5000.0,2025-06-12 16:39:00,summer
Russia,Kirov,Sector_4,58.61951,49.65562,1.0,2.89,9.0,0.68,46.54,136.73,3.18,0.2,75,1.8,Summer,67.08,118.68,5000.0,259.43,2025-08-09 12:51:00,summer
Nigeria,Warri,Sector_4,5.50225,5.74673,1.0,0.95,0.06,0.08,29.84,89.63,2.41,45.0,39,4.4,Summer,1009.95,5000.0,5000.0,5000.0,2025-08-03 10:03:00,summer
USA,Seattle,Sector_3,47.62341,-122.30171,2.0,0.43,0.64,0.22,164.61,68.91,1.81,16.4,69,11.5,Summer,82.95,532.09,5000.0,1204.01,2025-06-16 14:51:00,summer
Bangladesh,Naogaon,Sector_1,24.78168,88.93947,5.0,167.9,32.86,8.03,101.33,909.39,165.88,34.9,22,4.0,Summer,684.49,5000.0,5000.0,5000.0,2025-06-14 13:44:00,summer
Germany,Hagen,City Center,51.3582945,7.473296,1.0,5.16,16.04,0.68,58.44,172.64,9.02,25.5,71,2.2,Summer,250.1,80.69,1954.33,554.12,2025-06-05 11:41:00,summer
USA,Arlington,City Center,32.7355816,-97.1071186,1.0,2.58,4.01,0.08,84.83,83.16,4.41,29.5,65,4.3,Summer,0.8,5000.0,5000.0,5000.0,2025-06-27 10:51:00,summer
China,Chengdu,Sector_2,30.69562,104.08012,5.0,166.91,30.82,24.22,80.99,1034.38,225.01,25.5,60,1.8,Summer,148.04,5000.0,5000.0,5000.0,2025-07-07 15:26:00,summer
Indonesia,Banda Aceh,Sector_3,5.57381,95.35813,1.0,2.09,0.23,0.04,69.67,140.73,2.2,41.9,50,4.8,Summer,219.55,891.06,269.43,5000.0,2025-06-22 17:00:00,summer
India,Surat,Sector_4,21.20592,72.8506,5.0,104.3,10.45,31.31,204.09,407.96,125.6,38.9,30,4.4,Summer,107.81,5000.0,5000.0,5000.0,2025-06-10 20:28:00,summer
Brazil,São Paulo,Sector_4,-23.52465,-46.62649,1.0,1.58,0.08,0.13,82.7,36.12,13.85,35.0,58,7.0,Summer,90.01,289.88,5000.0,163.84,2025-06-20 14:25:00,summer
Bangladesh,Tangail,Sector_1,24.23395,89.92223,5.0,94.32,13.13,2.83,78.22,559.21,120.07,36.0,47,4.2,Summer,176.11,5000.0,5000.0,5000.0,2025-07-23 11:18:00,summer
Nigeria,Ilora,Sector_3,7.83319,3.92249,2.0,11.11,1.85,1.42,95.67,264.99,30.74,49.1,10,2.4,Summer,135.55,5000.0,5000.0,5000.0,2025-06-30 15:13:00,summer
Germany,Magdeburg,Sector_4,52.14465,11.64359,3.0,17.31,20.78,0.95,33.0,232.78,17.43,20.8,70,1.1,Summer,410.42,754.24,2814.32,33.48,2025-08-28 12:30:00,summer
China,Dongguan,Sector_2,23.00159,113.76604,5.0,85.43,75.47,41.26,55.82,462.21,123.07,37.4,28,2.9,Summer,67.35,5000.0,5000.0,5000.0,2025-06-14 15:45:00,summer
Nigeria,Uyo,Sector_2,5.02503,7.95685,1.0,0.75,0.18,0.08,24.77,84.99,1.6,45.9,28,6.4,Summer,374.97,5000.0,5000.0,5000.0,2025-06-13 08:53:00,summer
Indonesia,Probolinggo,Sector_1,-7.73899,113.22704,1.0,1.92,0.32,0.15,83.19,62.65,8.68,43.6,74,2.9,Summer,160.23,5000.0,5000.0,5000.0,2025-08-31 12:08:00,summer
India,New Delhi,City Center,28.6138954,77.2090057,5.0,114.13,30.0,3.63,82.66,824.27,186.32,36.5,52,3.3,Summer,1.72,5000.0,5000.0,5000.0,2025-07-02 12:36:00,summer
Brazil,Juiz de Fora,Sector_3,-21.76359,-43.33982,1.0,1.92,2.56,1.95,61.11,68.27,3.64,34.2,75,5.5,Summer,37.86,209.2,5000.0,5000.0,2025-06-27 11:12:00,summer
Nigeria,Jos,City Center,9.9175125,8.8979401,5.0,80.79,0.88,0.18,96.4,119.77,315.74,45.2,10,4.2,Summer,135.13,5000.0,5000.0,5000.0,2025-06-19 17:24:00,summer
Pakistan,Bahawalnagar,City Center,29.9935922,73.2527621,5.0,219.62,3.78,2.1,159.39,636.82,337.71,33.8,10,2.8,Summer,2.01,5000.0,5000.0,5000.0,2025-08-06 16:55:00,summer
India,Vijayawada,Sector_1,16.53784,80.61919,5.0,93.33,4.45,6.32,230.84,392.36,160.88,39.7,52,1.0,Summer,581.67,476.55,5000.0,5000.0,2025-06-03 08:38:00,summer
Indonesia,Ambon,Sector_4,-3.67263,128.19146,1.0,1.32,0.22,0.06,58.44,113.01,2.87,39.9,75,2.7,Summer,180.81,380.29,5000.0,5000.0,2025-08-02 15:47:00,summer
China,Chengdu,City Center,30.659867,104.063315,5.0,206.1,39.78,29.92,76.79,1121.32,279.12,25.9,53,1.9,Summer,112.25,5000.0,5000.0,5000.0,2025-08-25 09:47:00,summer
Nigeria,Ifẹ,Sector_3,7.48322,4.55135,2.0,6.83,2.23,1.14,79.03,191.26,15.72,49.4,10,3.3,Summer,22.17,5000.0,5000.0,5000.0,2025-07-11 17:52:00,summer
Indonesia,Jayapura,Sector_3,-2.5794,140.69947,1.0,0.37,0.29,0.08,1.84,44.81,0.47,41.7,69,2.5,Summer,997.1,5000.0,5000.0,5000.0,2025-08-16 17:06:00,summer
Indonesia,Cilegon,Sector_2,-6.02726,106.05857,1.0,0.38,0.12,0.08,41.63,56.28,1.52,43.2,69,7.1,Summer,265.85,1139.35,900.75,5000.0,2025-07-27 08:44:00,summer
Russia,Ivanovo,Sector_3,56.97843,40.96826,1.0,4.03,31.61,2.93,45.77,126.67,4.31,16.3,87,4.0,Summer,183.81,128.84,5000.0,819.92,2025-07-06 14:08:00,summer
USA,Arlington,Sector_1,32.76569,-97.0835,1.0,2.77,4.63,0.08,73.55,104.27,4.06,28.1,65,4.8,Summer,154.03,5000.0,5000.0,5000.0,2025-07-04 15:50:00,summer
Indonesia,Serang,Sector_2,-6.13644,106.1713,1.0,0.54,0.12,0.07,40.44,61.12,1.25,40.9,68,3.0,Summer,64.5,5000.0,5000.0,5000.0,2025-07-08 14:02:00,summer
Russia,Barnaul,Sector_3,53.33395,83.81934,1.0,0.34,3.38,4.33,89.0,104.48,0.46,-0.1,60,6.8,Summer,2059.85,1833.37,5000.0,1697.76,2025-07-04 17:00:00,summer
India,Indore,Sector_4,22.68207,75.84275,5.0,61.27,7.84,6.42,167.31,329.68,101.7,35.2,38,3.1,Summer,55.72,5000.0,5000.0,5000.0,2025-06-14 19:34:00,summer
Bangladesh,Sylhet,Sector_2,24.87237,91.86005,4.0,32.1,18.04,2.39,90.54,441.9,50.03,35.2,39,1.6,Summer,96.04,493.85,5000.0,5000.0,2025-07-17 11:46:00,summer
Russia,Naberezhnye Chelny,Sector_1,55.72221,52.40764,1.0,3.9,4.79,1.04,62.56,128.08,4.2,8.4,75,2.2,Summer,268.77,843.73,5000.0,960.53,2025-06-19 16:03:00,summer
India,Allahabad,Sector_4,25.43751,81.84872,5.0,76.26,15.19,3.4,107.94,378.21,116.66,32.6,18,2.5,Summer,4.93,5000.0,5000.0,5000.0,2025-08-17 13:20:00,summer
Nigeria,Bauchi,Sector_2,10.62813,10.01544,5.0,67.4,1.0,0.26,101.2,129.06,302.12,44.3,10,4.1,Summer,5000.0,5000.0,5000.0,5000.0,2025-08-03 18:27:00,summer
Bangladesh,Kushtia,Sector_4,23.93588,89.13413,5.0,166.27,40.21,15.57,104.19,1536.43,195.58,35.9,35,3.0,Summer,5000.0,5000.0,5000.0,5000.0,2025-07-05 15:11:00,summer
Indonesia,Bontang,Sector_2,0.12186,117.48612,1.0,2.41,4.21,0.91,24.46,200.01,3.59,42.4,65,2.4,Summer,160.28,1347.99,1067.7,5000.0,2025-06-03 12:14:00,summer
Nigeria,Katsina,Sector_3,12.54707,7.63441,5.0,106.43,0.85,0.57,136.63,178.21,405.32,45.9,10,5.9,Summer,5000.0,5000.0,5000.0,5000.0,2025-06-19 08:56:00,summer
Germany,Osnabrück,Sector_2,52.279,8.01765,2.0,11.04,32.53,3.55,14.45,274.36,20.11,22.2,67,4.9,Summer,821.16,1152.19,209.0,670.09,2025-08-14 18:29:00,summer
China,Baotou,Sector_2,40.57843,109.95206,3.0,20.09,11.58,3.21,94.11,152.32,28.18,5.2,55,5.3,Summer,67.78,5000.0,5000.0,5000.0,2025-06-17 11:22:00,summer
USA,San Jose,Sector_3,37.3618,-121.86178,2.0,1.25,1.04,0.32,104.86,59.92,3.09,28.5,75,3.9,Summer,4.71,268.98,5000.0,580.62,2025-06-19 14:27:00,summer
Nigeria,Ebute Ikorodu,City Center,6.6036712,3.4904655,1.0,3.81,0.11,0.06,65.75,119.35,10.2,39.6,47,5.8,Summer,39.37,593.42,672.3,5000.0,2025-08-02 14:40:00,summer
India,Navi Mumbai,Sector_1,18.99927,73.0072,5.0,112.57,2.24,13.81,386.44,414.77,131.15,45.6,22,3.7,Summer,1303.32,5000.0,5000.0,5000.0,2025-08-26 12:43:00,summer
Brazil,Contagem,Sector_1,-19.90928,-44.07189,1.0,2.75,0.65,0.34,89.97,108.71,3.58,40.1,47,3.5,Summer,249.52,133.62,5000.0,5000.0,2025-07-09 19:59:00,summer
Germany,Bremen,Sector_4,53.08868,8.75162,2.0,13.04,35.27,5.01,16.84,270.88,20.62,22.8,67,5.3,Summer,176.3,401.46,5000.0,382.27,2025-07-21 13:06:00,summer
India,Madurai,Sector_3,9.93493,78.07773,1.0,6.04,12.84,2.02,28.5,226.74,11.44,45.8,55,5.1,Summer,31.58,5000.0,5000.0,5000.0,2025-06-28 11:22:00,summer
China,Nantong,Sector_2,31.96695,120.93604,5.0,126.65,86.74,42.12,0.0,1537.04,152.79,20.6,59,4.1,Summer,316.11,5000.0,5000.0,5000.0,2025-06-06 12:12:00,summer
Brazil,Caxias do Sul,Sector_3,-29.14211,-51.15683,2.0,2.56,0.63,1.43,102.51,57.21,6.22,39.0,40,3.2,Summer,129.63,617.08,5000.0,5000.0,2025-08-24 19:05:00,summer
Nigeria,Maiduguri,Sector_1,11.83729,13.18663,5.0,64.57,0.66,0.14,121.25,118.79,293.4,45.4,10,5.6,Summer,29.93,5000.0,5000.0,5000.0,2025-06-14 17:10:00,summer
Indonesia,Banda Aceh,Sector_2,5.5267,95.32118,1.0,2.35,0.22,0.03,65.59,132.15,2.68,40.0,67,4.5,Summer,57.95,1420.94,361.45,5000.0,2025-06-16 20:12:00,summer
Pakistan,Pakpattan,Sector_2,30.33778,73.38613,5.0,234.04,5.03,1.26,159.04,999.54,339.8,36.4,10,2.4,Summer,297.41,5000.0,5000.0,5000.0,2025-08-04 15:01:00,summer
China,Nantong,Sector_3,32.0157,120.90115,5.0,91.96,84.29,42.92,0.0,1245.84,136.91,25.9,56,3.6,Summer,0.61,5000.0,5000.0,5000.0,2025-07-29 16:05:00,summer
